lat,lng,geo_precision,year,count
13.74,77.69,point,2021,2
13.74,77.69,point,2024,3
13.74,77.7,point,2019,1
13.74,77.7,point,2020,1
13.74,77.7,point,2024,2
13.74,77.72,point,2019,1
13.74,77.72,point,2024,1
13.74,77.73,point,2019,1
13.74,77.74,point,2019,1
13.74,77.74,point,2023,1
13.74,77.75,point,2019,7
13.74,77.75,point,2020,8
13.74,77.75,point,2024,1
13.74,77.76,point,2023,1
13.74,77.77,point,2019,2
13.74,77.77,point,2023,2
13.74,77.77,point,2024,3
13.74,77.78,point,2021,1
13.74,77.79,point,2019,9
13.74,77.79,point,2020,2
13.74,77.79,point,2021,3
13.74,77.79,point,2022,2
13.74,77.79,point,2023,6
13.74,77.79,point,2024,3
13.74,77.83,point,2019,1
13.74,77.83,point,2020,1
13.74,77.84,point,2019,2
13.74,77.84,point,2020,6
13.74,77.84,point,2021,3
13.74,77.84,point,2023,2
13.74,77.84,point,2024,2
13.74,77.93,point,2021,1
13.74,77.93,point,2022,2
13.74,77.93,point,2023,2
13.74,77.94,point,2019,3
13.74,77.94,point,2020,1
13.74,77.94,point,2021,2
13.74,77.94,point,2022,1
13.74,77.95,point,2020,2
13.74,78.0,point,2021,1
13.74,78.03,point,2023,1
13.74,78.05,point,2023,1
13.74,78.06,point,2023,1
13.74,78.07,point,2021,1
13.74,78.07,point,2023,2
13.74,78.1,point,2023,1
13.75,74.63,point,2022,1
13.75,74.64,point,2019,5
13.75,74.64,point,2020,3
13.75,74.64,point,2021,8
13.75,74.64,point,2022,3
13.75,74.64,point,2023,3
13.75,74.64,point,2024,2
13.75,74.65,point,2021,1
13.75,74.65,point,2022,1
13.75,74.66,point,2021,1
13.75,74.66,point,2024,1
13.75,74.67,point,2020,1
13.75,74.67,point,2023,1
13.75,74.68,point,2024,1
13.75,74.69,point,2021,1
13.75,74.69,point,2023,1
13.75,74.72,point,2023,1
13.75,74.72,point,2024,1
13.75,74.73,point,2019,6
13.75,74.73,point,2021,4
13.75,74.73,point,2022,1
13.75,74.73,point,2023,2
13.75,74.73,point,2024,1
13.75,74.74,point,2019,1
13.75,74.74,point,2020,2
13.75,74.78,point,2021,1
13.75,74.78,point,2022,1
13.75,74.78,point,2023,1
13.75,74.82,point,2022,1
13.75,74.84,point,2022,2
13.75,74.84,point,2023,1
13.75,74.84,point,2024,1
13.75,74.91,point,2023,1
13.75,74.91,point,2024,1
13.75,75.03,point,2019,1
13.75,75.03,point,2022,1
13.75,75.03,point,2023,4
13.75,75.11,point,2019,1
13.75,75.15,point,2024,3
13.75,75.17,point,2023,1
13.75,75.2,point,2019,2
13.75,75.2,point,2020,1
13.75,75.25,point,2023,1
13.75,75.25,point,2024,1
13.75,75.31,point,2023,1
13.75,75.33,point,2023,1
13.75,75.34,point,2023,1
13.75,75.35,point,2019,2
13.75,75.39,point,2019,1
13.75,75.44,point,2019,1
13.75,75.44,point,2020,1
13.75,75.45,point,2019,1
13.75,75.46,point,2019,1
13.75,75.46,point,2023,1
13.75,75.46,point,2024,1
13.75,75.48,point,2022,1
13.75,75.48,point,2023,1
13.75,75.48,point,2024,2
13.75,75.51,point,2022,2
13.75,75.55,point,2022,1
13.75,75.55,point,2023,1
13.75,75.57,point,2023,1
13.75,75.58,point,2023,1
13.75,75.6,point,2023,1
13.75,75.63,point,2023,1
13.75,75.63,point,2024,1
13.75,75.64,point,2019,2
13.75,75.64,point,2023,3
13.75,75.65,point,2019,1
13.75,75.65,point,2020,2
13.75,75.65,point,2023,2
13.75,75.65,point,2024,1
13.75,75.67,point,2019,3
13.75,75.67,point,2020,3
13.75,75.67,point,2022,4
13.75,75.67,point,2023,1
13.75,75.67,point,2024,2
13.75,75.68,point,2020,1
13.75,75.68,point,2021,5
13.75,75.68,point,2022,2
13.75,75.69,point,2019,3
13.75,75.69,point,2020,1
13.75,75.69,point,2021,1
13.75,75.69,point,2022,2
13.75,75.7,point,2021,2
13.75,75.7,point,2024,1
13.75,75.71,point,2019,1
13.75,75.71,point,2022,1
13.75,75.73,point,2021,1
13.75,75.73,point,2022,2
13.75,75.74,point,2023,1
13.75,75.76,point,2022,1
13.75,75.76,point,2023,2
13.75,75.77,point,2021,2
13.75,75.78,point,2021,1
13.75,75.78,point,2023,1
13.75,75.79,point,2022,1
13.75,75.79,point,2024,1
13.75,75.81,point,2022,2
13.75,75.82,point,2022,4
13.75,75.82,point,2023,2
13.75,75.83,point,2021,4
13.75,75.83,point,2022,3
13.75,75.83,point,2023,1
13.75,75.84,point,2022,1
13.75,75.85,point,2022,2
13.75,75.85,point,2023,5
13.75,75.86,point,2023,1
13.75,75.87,point,2021,2
13.75,75.91,point,2019,1
13.75,75.92,point,2020,4
13.75,75.92,point,2022,2
13.75,75.97,point,2019,1
13.75,75.98,point,2020,1
13.75,75.98,point,2022,1
13.75,76.01,point,2020,1
13.75,76.01,point,2021,1
13.75,76.03,point,2024,1
13.75,76.04,point,2019,1
13.75,76.04,point,2021,1
13.75,76.05,point,2021,1
13.75,76.06,point,2020,4
13.75,76.06,point,2022,1
13.75,76.07,point,2019,1
13.75,76.07,point,2020,2
13.75,76.07,point,2022,5
13.75,76.07,point,2023,3
13.75,76.12,point,2020,1
13.75,76.12,point,2021,2
13.75,76.12,point,2022,3
13.75,76.13,point,2021,1
13.75,76.18,point,2023,1
13.75,76.18,point,2024,2
13.75,76.25,point,2023,1
13.75,76.27,point,2023,2
13.75,76.28,point,2023,2
13.75,76.3,point,2023,1
13.75,76.52,point,2024,1
13.75,76.68,point,2023,1
13.75,76.78,point,2021,1
13.75,76.78,point,2023,1
13.75,76.83,point,2023,3
13.75,76.84,point,2021,3
13.75,76.84,point,2022,1
13.75,76.84,point,2023,2
13.75,76.85,point,2019,1
13.75,76.85,point,2021,1
13.75,76.85,point,2023,1
13.75,76.86,point,2020,2
13.75,76.87,point,2019,1
13.75,76.87,point,2021,1
13.75,76.87,point,2022,2
13.75,76.87,point,2023,1
13.75,76.88,point,2021,4
13.75,76.88,point,2022,7
13.75,76.88,point,2023,2
13.75,76.89,point,2019,5
13.75,76.89,point,2020,6
13.75,76.89,point,2021,15
13.75,76.89,point,2022,7
13.75,76.89,point,2023,8
13.75,76.89,point,2024,1
13.75,76.9,point,2019,7
13.75,76.9,point,2020,29
13.75,76.9,point,2021,30
13.75,76.9,point,2022,27
13.75,76.9,point,2023,13
13.75,76.9,point,2024,2
13.75,76.91,point,2019,5
13.75,76.91,point,2020,5
13.75,76.91,point,2021,5
13.75,76.91,point,2022,6
13.75,76.91,point,2023,4
13.75,76.92,point,2019,2
13.75,76.92,point,2020,1
13.75,76.92,point,2021,2
13.75,76.92,point,2022,2
13.75,76.92,point,2023,2
13.75,76.93,point,2020,1
13.75,76.93,point,2023,1
13.75,76.94,point,2019,1
13.75,76.94,point,2020,4
13.75,76.94,point,2021,5
13.75,76.94,point,2022,1
13.75,76.97,point,2020,1
13.75,77.04,point,2021,2
13.75,77.05,point,2019,1
13.75,77.05,point,2020,2
13.75,77.05,point,2021,1
13.75,77.05,point,2022,2
13.75,77.05,point,2024,1
13.75,77.09,point,2023,2
13.75,77.09,point,2024,1
13.75,77.1,point,2020,1
13.75,77.1,point,2021,2
13.75,77.1,point,2022,1
13.75,77.12,point,2020,1
13.75,77.12,point,2021,1
13.75,77.12,point,2022,1
13.75,77.13,point,2020,1
13.75,77.13,point,2022,1
13.75,77.14,point,2021,1
13.75,77.14,point,2022,1
13.75,77.15,point,2019,1
13.75,77.15,point,2021,2
13.75,77.15,point,2022,3
13.75,77.16,point,2020,4
13.75,77.16,point,2021,3
13.75,77.16,point,2022,8
13.75,77.16,point,2023,2
13.75,77.2,point,2021,2
13.75,77.2,point,2022,2
13.75,77.2,point,2024,1
13.75,77.21,point,2021,1
13.75,77.27,point,2022,1
13.75,77.35,point,2020,1
13.75,77.39,point,2019,1
13.75,77.39,point,2021,1
13.75,77.42,point,2020,1
13.75,77.42,point,2022,2
13.75,77.46,point,2019,4
13.75,77.46,point,2020,5
13.75,77.46,point,2021,1
13.75,77.46,point,2022,3
13.75,77.57,point,2024,1
13.75,77.68,point,2024,1
13.75,77.7,point,2023,1
13.75,77.72,point,2019,6
13.75,77.72,point,2020,3
13.75,77.72,point,2023,2
13.75,77.73,point,2019,2
13.75,77.75,point,2023,1
13.75,77.76,point,2020,2
13.75,77.76,point,2022,1
13.75,77.77,point,2019,2
13.75,77.77,point,2020,3
13.75,77.77,point,2022,2
13.75,77.78,point,2022,1
13.75,77.79,point,2019,2
13.75,77.79,point,2020,6
13.75,77.79,point,2023,3
13.75,77.79,point,2024,1
13.75,77.8,point,2019,2
13.75,77.8,point,2022,1
13.75,77.81,point,2024,1
13.75,77.83,point,2019,1
13.75,77.83,point,2020,2
13.75,77.83,point,2024,1
13.75,77.85,point,2023,1
13.75,77.86,point,2019,1
13.75,77.86,point,2020,1
13.75,77.86,point,2023,1
13.75,77.88,point,2019,1
13.75,77.88,point,2020,4
13.75,77.88,point,2021,1
13.75,77.88,point,2024,1
13.75,77.91,point,2021,2
13.75,77.91,point,2024,1
13.75,77.93,point,2019,1
13.75,77.94,point,2019,3
13.75,77.94,point,2020,1
13.75,77.94,point,2021,2
13.75,77.94,point,2022,1
13.75,77.95,point,2019,1
13.75,77.95,point,2020,4
13.75,77.95,point,2021,3
13.75,77.95,point,2024,4
13.75,77.96,point,2020,1
13.75,77.99,point,2019,1
13.75,78.0,point,2021,1
13.75,78.01,point,2023,2
13.75,78.05,point,2021,1
13.75,78.06,point,2024,1
13.76,74.64,point,2019,6
13.76,74.64,point,2020,4
13.76,74.64,point,2021,5
13.76,74.64,point,2022,5
13.76,74.64,point,2023,9
13.76,74.64,point,2024,3
13.76,74.65,point,2020,2
13.76,74.65,point,2021,1
13.76,74.65,point,2023,2
13.76,74.66,point,2019,1
13.76,74.66,point,2022,3
13.76,74.66,point,2023,1
13.76,74.67,point,2022,1
13.76,74.69,point,2021,2
13.76,74.72,point,2022,1
13.76,74.72,point,2023,1
13.76,74.73,point,2021,1
13.76,74.77,point,2023,1
13.76,74.78,point,2019,3
13.76,74.78,point,2020,1
13.76,74.78,point,2022,1
13.76,74.78,point,2023,2
13.76,74.79,point,2019,1
13.76,74.79,point,2022,2
13.76,74.84,point,2020,1
13.76,74.86,point,2023,1
13.76,74.87,point,2021,1
13.76,74.88,point,2019,1
13.76,74.89,point,2023,1
13.76,74.91,point,2021,1
13.76,75.1,point,2019,1
13.76,75.12,place,2016,17
13.76,75.12,place,2017,8
13.76,75.12,place,2018,10
13.76,75.12,place,2019,2
13.76,75.12,place,2020,7
13.76,75.12,place,2021,6
13.76,75.12,place,2022,13
13.76,75.12,place,2023,6
13.76,75.15,point,2022,3
13.76,75.22,point,2019,2
13.76,75.24,point,2019,1
13.76,75.26,point,2019,2
13.76,75.26,point,2022,1
13.76,75.28,point,2023,1
13.76,75.35,point,2019,1
13.76,75.47,point,2019,3
13.76,75.47,point,2020,1
13.76,75.47,point,2023,1
13.76,75.51,point,2023,1
13.76,75.57,point,2019,1
13.76,75.57,point,2020,1
13.76,75.62,point,2022,1
13.76,75.63,point,2019,2
13.76,75.63,point,2022,1
13.76,75.63,point,2023,1
13.76,75.65,point,2019,1
13.76,75.67,point,2019,1
13.76,75.67,point,2023,1
13.76,75.68,point,2019,1
13.76,75.69,point,2019,3
13.76,75.69,point,2020,7
13.76,75.69,point,2021,1
13.76,75.69,point,2022,1
13.76,75.69,point,2023,4
13.76,75.7,point,2019,7
13.76,75.7,point,2020,3
13.76,75.7,point,2021,2
13.76,75.7,point,2022,1
13.76,75.7,point,2023,2
13.76,75.71,point,2020,1
13.76,75.71,point,2021,3
13.76,75.71,point,2022,2
13.76,75.72,point,2020,2
13.76,75.72,point,2021,5
13.76,75.72,point,2022,1
13.76,75.72,point,2023,2
13.76,75.73,point,2020,2
13.76,75.74,point,2019,1
13.76,75.74,point,2021,3
13.76,75.74,point,2022,2
13.76,75.74,point,2024,1
13.76,75.75,point,2021,5
13.76,75.75,point,2023,4
13.76,75.75,point,2024,1
13.76,75.76,point,2021,5
13.76,75.76,point,2022,9
13.76,75.76,point,2023,10
13.76,75.77,point,2024,1
13.76,75.79,point,2022,1
13.76,75.81,point,2022,2
13.76,75.83,point,2021,2
13.76,75.83,point,2022,2
13.76,75.83,point,2023,1
13.76,75.84,point,2022,1
13.76,75.85,point,2021,3
13.76,75.85,point,2022,1
13.76,75.85,point,2023,2
13.76,75.85,point,2024,1
13.76,75.86,point,2023,1
13.76,75.87,point,2021,2
13.76,75.87,point,2023,3
13.76,75.88,point,2022,1
13.76,75.89,point,2021,1
13.76,75.89,point,2022,1
13.76,75.91,point,2019,5
13.76,75.91,point,2020,4
13.76,75.91,point,2021,7
13.76,75.91,point,2022,10
13.76,75.91,point,2023,4
13.76,75.91,point,2024,1
13.76,75.98,point,2020,2
13.76,75.98,point,2021,2
13.76,75.98,point,2022,2
13.76,75.98,point,2023,1
13.76,75.98,point,2024,1
13.76,75.99,point,2020,2
13.76,75.99,point,2021,4
13.76,75.99,point,2022,1
13.76,76.0,point,2021,1
13.76,76.0,point,2022,1
13.76,76.0,station,2016,361
13.76,76.0,station,2017,382
13.76,76.0,station,2018,334
13.76,76.0,station,2019,62
13.76,76.0,station,2020,89
13.76,76.0,station,2021,6
13.76,76.0,station,2022,68
13.76,76.0,station,2023,110
13.76,76.0,station,2024,1
13.76,76.04,point,2022,2
13.76,76.04,point,2024,2
13.76,76.06,point,2019,2
13.76,76.06,point,2021,1
13.76,76.06,point,2023,1
13.76,76.09,point,2021,2
13.76,76.1,point,2019,1
13.76,76.1,point,2020,2
13.76,76.1,point,2021,1
13.76,76.1,point,2022,1
13.76,76.1,point,2023,2
13.76,76.11,point,2021,3
13.76,76.12,point,2021,1
13.76,76.12,point,2022,5
13.76,76.18,point,2023,1
13.76,76.2,point,2023,1
13.76,76.23,point,2023,1
13.76,76.31,point,2023,2
13.76,76.31,point,2024,2
13.76,76.65,point,2023,1
13.76,76.66,point,2023,1
13.76,76.74,point,2023,1
13.76,76.77,point,2023,1
13.76,76.83,point,2019,1
13.76,76.83,point,2022,1
13.76,76.85,point,2019,1
13.76,76.85,point,2020,4
13.76,76.85,point,2021,1
13.76,76.85,point,2022,1
13.76,76.86,point,2019,1
13.76,76.86,point,2020,4
13.76,76.86,point,2021,6
13.76,76.86,point,2022,1
13.76,76.86,point,2023,4
13.76,76.86,point,2024,1
13.76,76.87,point,2020,1
13.76,76.87,point,2021,5
13.76,76.87,point,2022,6
13.76,76.87,point,2023,1
13.76,76.88,point,2020,7
13.76,76.88,point,2021,1
13.76,76.88,point,2023,2
13.76,76.89,point,2019,1
13.76,76.89,point,2020,2
13.76,76.89,point,2021,1
13.76,76.9,point,2020,6
13.76,76.9,point,2021,10
13.76,76.9,point,2022,6
13.76,76.9,point,2023,7
13.76,76.9,point,2024,1
13.76,76.91,point,2019,1
13.76,76.91,point,2022,1
13.76,76.97,point,2019,1
13.76,76.97,point,2022,1
13.76,76.98,point,2021,1
13.76,77.04,point,2020,1
13.76,77.11,point,2021,2
13.76,77.11,point,2022,1
13.76,77.11,point,2023,4
13.76,77.11,point,2024,2
13.76,77.15,point,2021,2
13.76,77.15,point,2023,2
13.76,77.15,point,2024,1
13.76,77.16,point,2021,2
13.76,77.16,point,2022,1
13.76,77.17,point,2021,2
13.76,77.17,point,2023,1
13.76,77.19,point,2021,4
13.76,77.19,point,2024,1
13.76,77.2,point,2019,3
13.76,77.2,point,2020,4
13.76,77.2,point,2021,2
13.76,77.2,point,2022,4
13.76,77.2,point,2023,2
13.76,77.25,point,2019,1
13.76,77.25,point,2021,1
13.76,77.26,point,2020,1
13.76,77.27,point,2024,1
13.76,77.29,point,2020,1
13.76,77.3,point,2021,1
13.76,77.34,point,2021,1
13.76,77.36,point,2019,1
13.76,77.36,point,2021,1
13.76,77.36,point,2023,2
13.76,77.4,point,2019,2
13.76,77.4,point,2020,1
13.76,77.42,point,2019,4
13.76,77.42,point,2020,4
13.76,77.42,point,2021,1
13.76,77.42,point,2022,2
13.76,77.43,point,2021,1
13.76,77.44,point,2022,2
13.76,77.46,point,2021,1
13.76,77.46,point,2022,1
13.76,77.68,point,2019,1
13.76,77.68,point,2020,2
13.76,77.68,point,2021,1
13.76,77.69,point,2019,3
13.76,77.69,point,2020,1
13.76,77.74,point,2023,1
13.76,77.75,point,2019,1
13.76,77.75,point,2020,1
13.76,77.75,point,2023,1
13.76,77.76,point,2024,1
13.76,77.78,point,2019,1
13.76,77.78,point,2020,3
13.76,77.79,point,2019,7
13.76,77.79,point,2021,1
13.76,77.79,point,2023,3
13.76,77.79,point,2024,1
13.76,77.8,point,2023,1
13.76,77.8,point,2024,2
13.76,77.82,point,2019,1
13.76,77.82,point,2020,2
13.76,77.82,point,2021,2
13.76,77.82,point,2024,1
13.76,77.84,point,2019,2
13.76,77.85,point,2023,2
13.76,77.86,point,2020,1
13.76,77.86,point,2022,1
13.76,77.92,point,2023,2
13.76,77.93,point,2019,1
13.76,77.93,point,2020,1
13.76,77.93,point,2023,2
13.76,77.94,point,2023,1
13.76,77.95,point,2019,4
13.76,77.95,point,2020,1
13.76,77.95,point,2021,3
13.76,77.95,point,2022,1
13.76,77.95,point,2023,7
13.76,77.95,point,2024,8
13.76,77.95,station,2016,93
13.76,77.95,station,2017,78
13.76,77.95,station,2018,83
13.76,77.95,station,2019,22
13.76,77.95,station,2020,26
13.76,77.95,station,2021,35
13.76,77.95,station,2022,72
13.76,77.95,station,2023,65
13.76,77.96,point,2019,3
13.76,77.96,point,2021,2
13.76,77.96,point,2023,1
13.76,77.97,point,2019,1
13.76,77.97,point,2020,1
13.76,77.97,point,2021,1
13.76,77.97,point,2022,4
13.76,77.98,point,2019,1
13.76,77.98,point,2021,1
13.76,77.98,point,2022,1
13.76,77.99,point,2021,1
13.76,77.99,point,2023,1
13.76,78.0,point,2019,1
13.76,78.0,point,2020,2
13.76,78.0,point,2021,1
13.76,78.0,point,2022,6
13.76,78.0,point,2023,1
13.76,78.01,point,2019,5
13.76,78.01,point,2020,1
13.76,78.01,point,2021,4
13.76,78.01,point,2022,1
13.76,78.02,point,2019,2
13.76,78.02,point,2020,2
13.76,78.02,point,2021,3
13.76,78.02,point,2022,4
13.76,78.02,point,2023,1
13.76,78.02,point,2024,1
13.76,78.03,point,2020,1
13.76,78.03,point,2022,2
13.76,78.03,point,2023,2
13.76,78.05,point,2021,1
13.76,78.05,point,2023,1
13.76,78.05,point,2024,1
13.76,78.08,point,2023,1
13.77,74.64,point,2019,9
13.77,74.64,point,2020,1
13.77,74.64,point,2021,5
13.77,74.64,point,2022,4
13.77,74.64,point,2024,2
13.77,74.65,point,2020,1
13.77,74.65,point,2021,2
13.77,74.65,point,2022,2
13.77,74.66,point,2019,1
13.77,74.67,point,2021,1
13.77,74.69,point,2022,1
13.77,74.73,point,2019,1
13.77,74.74,point,2022,1
13.77,74.79,point,2019,1
13.77,74.8,point,2022,1
13.77,74.87,point,2023,1
13.77,75.04,point,2019,1
13.77,75.04,point,2023,1
13.77,75.1,point,2019,1
13.77,75.23,point,2019,2
13.77,75.25,point,2019,2
13.77,75.28,point,2023,1
13.77,75.3,point,2019,2
13.77,75.34,point,2019,1
13.77,75.34,point,2023,2
13.77,75.34,point,2024,1
13.77,75.41,point,2020,1
13.77,75.47,point,2019,2
13.77,75.51,point,2023,1
13.77,75.57,point,2019,3
13.77,75.57,point,2023,1
13.77,75.58,point,2019,2
13.77,75.61,point,2023,1
13.77,75.62,point,2023,2
13.77,75.63,point,2023,1
13.77,75.65,point,2019,5
13.77,75.65,point,2023,1
13.77,75.66,point,2019,1
13.77,75.67,point,2023,2
13.77,75.67,point,2024,1
13.77,75.68,point,2019,1
13.77,75.68,point,2023,2
13.77,75.69,point,2019,1
13.77,75.69,point,2021,1
13.77,75.7,point,2019,2
13.77,75.7,point,2020,1
13.77,75.7,point,2021,2
13.77,75.7,point,2023,1
13.77,75.71,point,2019,1
13.77,75.71,point,2022,1
13.77,75.72,point,2022,1
13.77,75.73,point,2019,2
13.77,75.73,point,2023,1
13.77,75.74,point,2021,4
13.77,75.74,point,2022,2
13.77,75.74,point,2023,2
13.77,75.74,point,2024,1
13.77,75.75,point,2019,1
13.77,75.75,point,2021,8
13.77,75.75,point,2022,14
13.77,75.75,point,2023,11
13.77,75.77,point,2021,1
13.77,75.81,point,2023,2
13.77,75.81,point,2024,1
13.77,75.89,point,2024,1
13.77,75.91,point,2020,1
13.77,75.98,point,2024,1
13.77,76.06,point,2020,1
13.77,76.06,point,2021,5
13.77,76.06,point,2022,6
13.77,76.06,point,2023,7
13.77,76.08,point,2021,1
13.77,76.08,point,2023,1
13.77,76.12,point,2023,1
13.77,76.19,point,2024,1
13.77,76.2,point,2024,1
13.77,76.23,point,2023,1
13.77,76.24,point,2023,1
13.77,76.31,point,2023,2
13.77,76.31,point,2024,1
13.77,76.42,point,2023,1
13.77,76.49,point,2024,2
13.77,76.56,point,2023,1
13.77,76.66,point,2023,1
13.77,76.74,point,2020,1
13.77,76.75,point,2023,1
13.77,76.77,point,2021,1
13.77,76.77,point,2022,1
13.77,76.79,point,2019,1
13.77,76.82,point,2021,1
13.77,76.83,point,2023,1
13.77,76.84,point,2021,1
13.77,76.84,point,2022,3
13.77,76.84,point,2023,3
13.77,76.85,point,2019,2
13.77,76.85,point,2020,3
13.77,76.85,point,2021,4
13.77,76.85,point,2022,3
13.77,76.85,point,2023,3
13.77,76.86,point,2019,1
13.77,76.86,point,2020,4
13.77,76.86,point,2021,5
13.77,76.86,point,2022,3
13.77,76.86,point,2023,1
13.77,76.87,point,2023,1
13.77,76.88,point,2020,1
13.77,76.89,point,2020,3
13.77,76.89,point,2021,1
13.77,76.89,point,2022,1
13.77,76.89,point,2023,1
13.77,76.9,point,2019,1
13.77,76.9,point,2020,2
13.77,76.9,point,2021,5
13.77,76.9,point,2022,1
13.77,76.9,point,2023,2
13.77,76.9,point,2024,1
13.77,76.91,point,2019,1
13.77,76.91,point,2024,1
13.77,76.92,point,2024,1
13.77,76.94,point,2021,1
13.77,76.94,point,2022,1
13.77,76.96,point,2022,1
13.77,76.97,point,2019,1
13.77,76.97,point,2020,1
13.77,76.97,point,2021,3
13.77,77.04,point,2019,1
13.77,77.04,point,2020,1
13.77,77.04,point,2021,3
13.77,77.04,point,2022,2
13.77,77.04,point,2023,1
13.77,77.05,point,2022,1
13.77,77.19,point,2023,1
13.77,77.2,point,2019,1
13.77,77.2,point,2021,8
13.77,77.2,point,2022,2
13.77,77.2,point,2023,3
13.77,77.24,point,2021,1
13.77,77.24,point,2022,1
13.77,77.25,point,2021,1
13.77,77.26,point,2022,1
13.77,77.29,point,2020,1
13.77,77.29,point,2021,2
13.77,77.29,point,2023,1
13.77,77.3,point,2019,1
13.77,77.3,point,2024,1
13.77,77.37,point,2019,1
13.77,77.37,point,2021,1
13.77,77.37,point,2022,2
13.77,77.4,point,2021,1
13.77,77.41,point,2020,1
13.77,77.44,point,2019,1
13.77,77.45,point,2019,1
13.77,77.46,point,2020,1
13.77,77.46,point,2021,1
13.77,77.46,point,2024,1
13.77,77.7,point,2023,1
13.77,77.75,point,2019,1
13.77,77.75,point,2020,1
13.77,77.76,point,2022,1
13.77,77.77,point,2019,1
13.77,77.77,point,2021,3
13.77,77.77,point,2023,1
13.77,77.78,point,2019,3
13.77,77.78,point,2020,3
13.77,77.78,point,2023,3
13.77,77.78,point,2024,2
13.77,77.79,point,2019,4
13.77,77.79,point,2020,1
13.77,77.79,point,2021,1
13.77,77.79,point,2023,5
13.77,77.8,point,2019,1
13.77,77.8,point,2021,1
13.77,77.81,point,2023,1
13.77,77.81,point,2024,1
13.77,77.82,point,2019,6
13.77,77.82,point,2020,2
13.77,77.82,point,2021,4
13.77,77.82,point,2023,1
13.77,77.82,point,2024,3
13.77,77.83,point,2019,4
13.77,77.85,point,2019,2
13.77,77.86,point,2023,1
13.77,77.88,point,2024,2
13.77,77.9,point,2023,1
13.77,77.93,point,2019,4
13.77,77.93,point,2020,1
13.77,77.93,point,2022,1
13.77,77.94,point,2024,1
13.77,77.97,point,2023,1
13.77,77.99,point,2021,2
13.77,78.02,point,2020,1
13.77,78.02,point,2021,2
13.77,78.08,point,2023,2
13.78,74.64,point,2019,7
13.78,74.64,point,2020,3
13.78,74.64,point,2021,2
13.78,74.64,point,2022,9
13.78,74.64,point,2023,6
13.78,74.64,point,2024,2
13.78,74.65,point,2020,2
13.78,74.68,point,2021,1
13.78,74.69,point,2021,1
13.78,74.78,point,2021,1
13.78,74.8,point,2019,1
13.78,74.81,point,2019,4
13.78,74.81,point,2021,1
13.78,74.83,point,2020,1
13.78,75.01,point,2019,1
13.78,75.02,point,2019,1
13.78,75.03,point,2024,1
13.78,75.04,point,2019,1
13.78,75.04,point,2023,2
13.78,75.19,point,2023,1
13.78,75.25,point,2019,1
13.78,75.28,point,2020,1
13.78,75.28,point,2024,1
13.78,75.3,point,2019,1
13.78,75.31,point,2019,2
13.78,75.47,point,2019,2
13.78,75.48,point,2022,1
13.78,75.57,point,2019,1
13.78,75.57,point,2020,1
13.78,75.58,point,2019,1
13.78,75.62,point,2019,5
13.78,75.62,point,2022,1
13.78,75.62,point,2023,5
13.78,75.63,point,2023,1
13.78,75.64,point,2019,1
13.78,75.65,point,2019,1
13.78,75.65,point,2023,1
13.78,75.66,point,2024,1
13.78,75.67,point,2023,1
13.78,75.68,point,2019,3
13.78,75.68,point,2023,1
13.78,75.69,point,2019,6
13.78,75.69,point,2020,1
13.78,75.69,point,2023,2
13.78,75.7,point,2019,1
13.78,75.7,point,2023,1
13.78,75.72,point,2019,3
13.78,75.72,point,2023,1
13.78,75.73,point,2019,1
13.78,75.73,point,2023,2
13.78,75.73,point,2024,2
13.78,75.74,point,2019,4
13.78,75.74,point,2023,4
13.78,75.74,point,2024,3
