canonical_name,major_head,modeled_time_of_day,method,count
Kolar,FOREST,Distributed,default_distributed,1
Kolar,FORGERY,Distributed,default_distributed,86
Kolar,Giving false information respecting an offence com,Distributed,default_distributed,2
Kolar,IMMORAL TRAFFIC,Night,criminological_prior,9
Kolar,IMPERSONATION,Distributed,default_distributed,1
Kolar,INDIAN ELECTRICITY ACT,Distributed,default_distributed,3
Kolar,INDIAN MOTOR VEHICLE,Distributed,default_distributed,3
Kolar,INSULTING MODESTY OF WOMEN (EVE TEASING),Distributed,default_distributed,7
Kolar,KARNATAKA POLICE ACT 1963,Evening,criminological_prior,723
Kolar,KIDNAPPING AND ABDUCTION,Distributed,default_distributed,432
Kolar,Karnataka State Local Act,Distributed,default_distributed,740
Kolar,MISCHIEF,Distributed,default_distributed,65
Kolar,MISSING PERSON,Distributed,default_distributed,2533
Kolar,MOLESTATION,Distributed,default_distributed,610
Kolar,MOTOR VEHICLE ACCIDENTS FATAL,Evening,criminological_prior,1801
Kolar,MOTOR VEHICLE ACCIDENTS NON-FATAL,Evening,criminological_prior,3690
Kolar,MURDER,Night,criminological_prior,234
Kolar,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,Night,criminological_prior,184
Kolar,NEGLIGENT ACT,Evening,criminological_prior,103
Kolar,OF ABETMENT,Distributed,default_distributed,1
Kolar,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),Distributed,default_distributed,195
Kolar,OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused),Distributed,default_distributed,1
Kolar,OFFENCES PROMOTING ENEMITY,Distributed,default_distributed,7
Kolar,OFFENCES RELATED TO MARRIAGE,Distributed,default_distributed,1
Kolar,OFFICIAL SECURITY RELATED ACTS,Distributed,default_distributed,1
Kolar,POCSO,Distributed,default_distributed,453
Kolar,POISONING-PROFESSIONAL,Distributed,default_distributed,2
Kolar,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,Distributed,default_distributed,28
Kolar,PUBLIC NUISANCE,Evening,criminological_prior,8
Kolar,PUBLIC SAFETY,Evening,criminological_prior,181
Kolar,RAPE,Distributed,default_distributed,63
Kolar,REPRESENTATION OF PEOPLE ACT 1951 & 1988,Distributed,default_distributed,26
Kolar,RIOTS,Evening,criminological_prior,1213
Kolar,ROBBERY,Night,criminological_prior,183
Kolar,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Distributed,default_distributed,401
Kolar,SUICIDE,Distributed,default_distributed,109
Kolar,THEFT,Afternoon,criminological_prior,1677
Kolar,WRONGFUL RESTRAINT/CONFINEMENT,Distributed,default_distributed,62
Koppal,ADULTERATION,Distributed,default_distributed,5
Koppal,AFFRAY,Evening,criminological_prior,71
Koppal,ANIMAL,Distributed,default_distributed,31
Koppal,ANTIQUES (CULTURAL PROPERTY),Distributed,default_distributed,3
Koppal,ARMS ACT 1959,Distributed,default_distributed,3
Koppal,ARSON,Distributed,default_distributed,15
Koppal,ASSAULT,Distributed,default_distributed,16
Koppal,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMAN,Distributed,default_distributed,4
Koppal,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,1
Koppal,ATTEMPT TO MURDER,Night,criminological_prior,255
Koppal,Attempting to commit offences,Distributed,default_distributed,64
Koppal,BONDED LABOUR SYSTEM,Distributed,default_distributed,1
Koppal,BURGLARY - DAY,Daytime,category_encoded,132
Koppal,BURGLARY - NIGHT,Night,category_encoded,464
Koppal,CASES OF HURT,Distributed,default_distributed,1141
Koppal,CHEATING,Distributed,default_distributed,445
Koppal,CHILDREN ACT,Distributed,default_distributed,75
Koppal,COMMUNAL / RELIGION,Distributed,default_distributed,39
Koppal,CONSUMER,Distributed,default_distributed,91
Koppal,COPY RIGHT ACT 1957,Distributed,default_distributed,3
Koppal,COUNTERFEITING,Distributed,default_distributed,3
Koppal,CRIMES RELATED TO WOMEN,Distributed,default_distributed,9
Koppal,CRIMINAL BREACH OF TRUST,Distributed,default_distributed,67
Koppal,CRIMINAL INTIMIDATION,Distributed,default_distributed,243
Koppal,CRIMINAL MISAPPROPRIATION,Distributed,default_distributed,3
Koppal,CRIMINAL TRESPASS,Afternoon,criminological_prior,311
Koppal,CRUELTY BY HUSBAND,Distributed,default_distributed,473
Koppal,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,6
Koppal,CYBER CRIME,Distributed,default_distributed,112
Koppal,Concealment of birth by secret disposal of Child,Distributed,default_distributed,21
Koppal,CrPC,Distributed,default_distributed,1563
Koppal,DACOITY,Night,criminological_prior,35
Koppal,DEATHS DUE TO RASHNESS/NEGLIGENCE,Distributed,default_distributed,22
Koppal,DEATHS-MISCARRIAGE,Distributed,default_distributed,6
Koppal,DEFAMATION,Distributed,default_distributed,3
Koppal,DOCUMENTS & PROPERTY MARKS,Distributed,default_distributed,1
Koppal,DOWRY DEATHS,Distributed,default_distributed,26
Koppal,Disobedience to Order Promulgated by PublicServan,Distributed,default_distributed,29
Koppal,ELECTION,Distributed,default_distributed,100
Koppal,ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE,Distributed,default_distributed,4
Koppal,EXPLOSIVES,Distributed,default_distributed,25
Koppal,EXPOSURE AND ABANDONMENT OF CHILD,Distributed,default_distributed,17
Koppal,FALSE EVIDENCE,Distributed,default_distributed,3
Koppal,FOREST,Distributed,default_distributed,1
Koppal,FORGERY,Distributed,default_distributed,41
Koppal,Failure to appear to Court,Distributed,default_distributed,2
Koppal,Human Trafficking,Distributed,default_distributed,1
Koppal,IMMORAL TRAFFIC,Night,criminological_prior,10
Koppal,IMPERSONATION,Distributed,default_distributed,3
Koppal,INDIAN MOTOR VEHICLE,Distributed,default_distributed,1
Koppal,INSULTING MODESTY OF WOMEN (EVE TEASING),Distributed,default_distributed,7
Koppal,KARNATAKA POLICE ACT 1963,Evening,criminological_prior,4464
Koppal,KIDNAPPING AND ABDUCTION,Distributed,default_distributed,262
Koppal,Karnataka State Local Act,Distributed,default_distributed,1935
Koppal,MISCHIEF,Distributed,default_distributed,52
Koppal,MISSING PERSON,Distributed,default_distributed,1268
Koppal,MOLESTATION,Distributed,default_distributed,676
Koppal,MOTOR VEHICLE ACCIDENTS FATAL,Evening,criminological_prior,1753
Koppal,MOTOR VEHICLE ACCIDENTS NON-FATAL,Evening,criminological_prior,3165
Koppal,MURDER,Night,criminological_prior,134
Koppal,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,Night,criminological_prior,47
Koppal,NEGLIGENT ACT,Evening,criminological_prior,322
Koppal,OF ABETMENT,Distributed,default_distributed,4
Koppal,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),Distributed,default_distributed,157
Koppal,OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused),Distributed,default_distributed,4
Koppal,OFFENCES PROMOTING ENEMITY,Distributed,default_distributed,11
Koppal,OFFENCES RELATED TO MARRIAGE,Distributed,default_distributed,6
Koppal,OFFICIAL SECURITY RELATED ACTS,Distributed,default_distributed,1
Koppal,POCSO,Distributed,default_distributed,400
Koppal,POISONING-PROFESSIONAL,Distributed,default_distributed,2
Koppal,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,Distributed,default_distributed,9
Koppal,PUBLIC NUISANCE,Evening,criminological_prior,14
Koppal,PUBLIC SAFETY,Evening,criminological_prior,424
Koppal,RAPE,Distributed,default_distributed,82
Koppal,REPRESENTATION OF PEOPLE ACT 1951 & 1988,Distributed,default_distributed,35
Koppal,RIOTS,Evening,criminological_prior,839
Koppal,ROBBERY,Night,criminological_prior,76
Koppal,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Distributed,default_distributed,357
Koppal,SEDITION,Distributed,default_distributed,2
Koppal,SLAVERY,Distributed,default_distributed,1
Koppal,SUICIDE,Distributed,default_distributed,93
Koppal,THEFT,Afternoon,criminological_prior,2230
Koppal,WRONGFUL RESTRAINT/CONFINEMENT,Distributed,default_distributed,94
Mandya,ADULTERATION,Distributed,default_distributed,1
Mandya,AFFRAY,Evening,criminological_prior,118
Mandya,ANIMAL,Distributed,default_distributed,208
Mandya,ANTIQUES (CULTURAL PROPERTY),Distributed,default_distributed,3
Mandya,ARMS ACT 1959,Distributed,default_distributed,23
Mandya,ARSON,Distributed,default_distributed,129
Mandya,ASSAULT,Distributed,default_distributed,20
Mandya,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMAN,Distributed,default_distributed,4
Mandya,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,2
Mandya,ATTEMPT TO MURDER,Night,criminological_prior,754
Mandya,Attempting to commit offences,Distributed,default_distributed,71
Mandya,BURGLARY - DAY,Daytime,category_encoded,273
Mandya,BURGLARY - NIGHT,Night,category_encoded,1385
Mandya,CASES OF HURT,Distributed,default_distributed,7012
Mandya,CHEATING,Distributed,default_distributed,810
Mandya,CHILDREN ACT,Distributed,default_distributed,86
Mandya,COMMUNAL / RELIGION,Distributed,default_distributed,39
Mandya,CONSUMER,Distributed,default_distributed,105
Mandya,COPY RIGHT ACT 1957,Distributed,default_distributed,8
Mandya,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",Evening,criminological_prior,3
Mandya,COUNTERFEITING,Distributed,default_distributed,1
Mandya,CRIMES RELATED TO WOMEN,Distributed,default_distributed,351
Mandya,CRIMINAL BREACH OF TRUST,Distributed,default_distributed,67
Mandya,CRIMINAL CONSPIRACY,Distributed,default_distributed,10
Mandya,CRIMINAL INTIMIDATION,Distributed,default_distributed,551
Mandya,CRIMINAL MISAPPROPRIATION,Distributed,default_distributed,7
Mandya,CRIMINAL TRESPASS,Afternoon,criminological_prior,596
Mandya,CRUELTY BY HUSBAND,Distributed,default_distributed,603
Mandya,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,17
Mandya,CYBER CRIME,Distributed,default_distributed,298
Mandya,Concealment of birth by secret disposal of Child,Distributed,default_distributed,9
Mandya,CrPC,Distributed,default_distributed,4678
Mandya,DACOITY,Night,criminological_prior,123
Mandya,DEATHS DUE TO RASHNESS/NEGLIGENCE,Distributed,default_distributed,40
Mandya,DEATHS-MISCARRIAGE,Distributed,default_distributed,5
Mandya,DEFAMATION,Distributed,default_distributed,3
Mandya,DOWRY DEATHS,Distributed,default_distributed,48
Mandya,Disobedience to Order Promulgated by PublicServan,Distributed,default_distributed,223
Mandya,ELECTION,Distributed,default_distributed,71
Mandya,ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE,Distributed,default_distributed,5
Mandya,EXPLOSIVES,Distributed,default_distributed,75
Mandya,EXPOSURE AND ABANDONMENT OF CHILD,Distributed,default_distributed,16
Mandya,FALSE EVIDENCE,Distributed,default_distributed,19
Mandya,FOREST,Distributed,default_distributed,2
Mandya,FORGERY,Distributed,default_distributed,98
Mandya,Failure to appear to Court,Distributed,default_distributed,3
Mandya,Giving false information respecting an offence com,Distributed,default_distributed,1
Mandya,IMMORAL TRAFFIC,Night,criminological_prior,52
Mandya,IMPERSONATION,Distributed,default_distributed,1
Mandya,INDIAN ELECTRICITY ACT,Distributed,default_distributed,3
Mandya,INDIAN MOTOR VEHICLE,Distributed,default_distributed,5
Mandya,INSULTING MODESTY OF WOMEN (EVE TEASING),Distributed,default_distributed,23
Mandya,KARNATAKA POLICE ACT 1963,Evening,criminological_prior,2222
Mandya,KIDNAPPING AND ABDUCTION,Distributed,default_distributed,839
Mandya,Karnataka State Local Act,Distributed,default_distributed,4887
Mandya,MISCHIEF,Distributed,default_distributed,206
Mandya,MISSING PERSON,Distributed,default_distributed,4952
Mandya,MOLESTATION,Distributed,default_distributed,2388
Mandya,MOTOR VEHICLE ACCIDENTS FATAL,Evening,criminological_prior,3659
Mandya,MOTOR VEHICLE ACCIDENTS NON-FATAL,Evening,criminological_prior,12758
Mandya,MURDER,Night,criminological_prior,394
Mandya,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,Night,criminological_prior,114
Mandya,NEGLIGENT ACT,Evening,criminological_prior,173
Mandya,OF ABETMENT,Distributed,default_distributed,6
Mandya,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),Distributed,default_distributed,472
Mandya,OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused),Distributed,default_distributed,6
Mandya,OFFENCES PROMOTING ENEMITY,Distributed,default_distributed,9
Mandya,OFFENCES RELATED TO MARRIAGE,Distributed,default_distributed,14
Mandya,OFFICIAL SECURITY RELATED ACTS,Distributed,default_distributed,5
Mandya,PASSPORT ACT,Distributed,default_distributed,1
Mandya,POCSO,Distributed,default_distributed,720
Mandya,POISONING-PROFESSIONAL,Distributed,default_distributed,2
Mandya,PORNOGRAPHY,Distributed,default_distributed,4
Mandya,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,Distributed,default_distributed,37
Mandya,PUBLIC JUSTICE,Distributed,default_distributed,2
Mandya,PUBLIC NUISANCE,Evening,criminological_prior,7
Mandya,PUBLIC SAFETY,Evening,criminological_prior,514
Mandya,RAPE,Distributed,default_distributed,64
Mandya,RECEIVING OF STOLEN PROPERTY,Distributed,default_distributed,2
Mandya,REPRESENTATION OF PEOPLE ACT 1951 & 1988,Distributed,default_distributed,29
Mandya,RIOTS,Evening,criminological_prior,670
Mandya,ROBBERY,Night,criminological_prior,428
Mandya,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Distributed,default_distributed,528
Mandya,SEDITION,Distributed,default_distributed,2
Mandya,SUICIDE,Distributed,default_distributed,266
Mandya,THEFT,Afternoon,criminological_prior,3694
Mandya,WRONGFUL RESTRAINT/CONFINEMENT,Distributed,default_distributed,569
Mangaluru City,ADULTERATION,Distributed,default_distributed,1
Mangaluru City,AFFRAY,Evening,criminological_prior,89
Mangaluru City,ANIMAL,Distributed,default_distributed,48
Mangaluru City,ARMS ACT 1959,Distributed,default_distributed,23
Mangaluru City,ARSON,Distributed,default_distributed,30
Mangaluru City,ASSAULT,Distributed,default_distributed,4
Mangaluru City,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMAN,Distributed,default_distributed,5
Mangaluru City,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,1
Mangaluru City,ATTEMPT TO MURDER,Night,criminological_prior,444
Mangaluru City,Attempting to commit offences,Distributed,default_distributed,30
Mangaluru City,BURGLARY - DAY,Daytime,category_encoded,123
Mangaluru City,BURGLARY - NIGHT,Night,category_encoded,610
Mangaluru City,CASES OF HURT,Distributed,default_distributed,1712
Mangaluru City,CHEATING,Distributed,default_distributed,1109
Mangaluru City,CHILDREN ACT,Distributed,default_distributed,19
Mangaluru City,COMMUNAL / RELIGION,Distributed,default_distributed,94
Mangaluru City,CONSUMER,Distributed,default_distributed,20
Mangaluru City,COPY RIGHT ACT 1957,Distributed,default_distributed,16
Mangaluru City,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",Evening,criminological_prior,9
Mangaluru City,COUNTERFEITING,Distributed,default_distributed,45
Mangaluru City,CRIMES RELATED TO WOMEN,Distributed,default_distributed,174
Mangaluru City,CRIMINAL BREACH OF TRUST,Distributed,default_distributed,82
Mangaluru City,CRIMINAL CONSPIRACY,Distributed,default_distributed,17
Mangaluru City,CRIMINAL INTIMIDATION,Distributed,default_distributed,633
Mangaluru City,CRIMINAL MISAPPROPRIATION,Distributed,default_distributed,2
Mangaluru City,CRIMINAL TRESPASS,Afternoon,criminological_prior,174
Mangaluru City,CRUELTY BY HUSBAND,Distributed,default_distributed,231
Mangaluru City,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,16
Mangaluru City,CYBER CRIME,Distributed,default_distributed,752
Mangaluru City,Concealment of birth by secret disposal of Child,Distributed,default_distributed,2
Mangaluru City,CrPC,Distributed,default_distributed,4059
Mangaluru City,DACOITY,Night,criminological_prior,126
Mangaluru City,DEATHS DUE TO RASHNESS/NEGLIGENCE,Distributed,default_distributed,56
Mangaluru City,DEATHS-MISCARRIAGE,Distributed,default_distributed,2
Mangaluru City,DEFAMATION,Distributed,default_distributed,4
Mangaluru City,DOCUMENTS & PROPERTY MARKS,Distributed,default_distributed,1
Mangaluru City,DOWRY DEATHS,Distributed,default_distributed,9
Mangaluru City,Disobedience to Order Promulgated by PublicServan,Distributed,default_distributed,18
Mangaluru City,ELECTION,Distributed,default_distributed,9
Mangaluru City,ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE,Distributed,default_distributed,11
Mangaluru City,EXPLOSIVES,Distributed,default_distributed,24
Mangaluru City,EXPOSURE AND ABANDONMENT OF CHILD,Distributed,default_distributed,12
Mangaluru City,FALSE EVIDENCE,Distributed,default_distributed,2
Mangaluru City,FOREIGNER,Distributed,default_distributed,1
Mangaluru City,FORGERY,Distributed,default_distributed,80
Mangaluru City,Failure to appear to Court,Distributed,default_distributed,104
Mangaluru City,Human Trafficking,Distributed,default_distributed,18
Mangaluru City,IMMORAL TRAFFIC,Night,criminological_prior,93
Mangaluru City,IMPERSONATION,Distributed,default_distributed,4
Mangaluru City,INDIAN ELECTRICITY ACT,Distributed,default_distributed,10
Mangaluru City,INSULTING MODESTY OF WOMEN (EVE TEASING),Distributed,default_distributed,20
Mangaluru City,KARNATAKA POLICE ACT 1963,Evening,criminological_prior,1067
Mangaluru City,KIDNAPPING AND ABDUCTION,Distributed,default_distributed,294
Mangaluru City,Karnataka State Local Act,Distributed,default_distributed,731
Mangaluru City,MISCHIEF,Distributed,default_distributed,138
Mangaluru City,MISSING PERSON,Distributed,default_distributed,1591
Mangaluru City,MOLESTATION,Distributed,default_distributed,596
Mangaluru City,MOTOR VEHICLE ACCIDENTS FATAL,Evening,criminological_prior,1223
Mangaluru City,MOTOR VEHICLE ACCIDENTS NON-FATAL,Evening,criminological_prior,7083
Mangaluru City,MURDER,Night,criminological_prior,136
Mangaluru City,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,Night,criminological_prior,2788
Mangaluru City,NEGLIGENT ACT,Evening,criminological_prior,385
Mangaluru City,OF ABETMENT,Distributed,default_distributed,2
Mangaluru City,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),Distributed,default_distributed,274
Mangaluru City,OFFENCES PROMOTING ENEMITY,Distributed,default_distributed,36
Mangaluru City,OFFENCES RELATED TO MARRIAGE,Distributed,default_distributed,5
Mangaluru City,OFFICIAL SECURITY RELATED ACTS,Distributed,default_distributed,1
Mangaluru City,PASSPORT ACT,Distributed,default_distributed,11
Mangaluru City,POCSO,Distributed,default_distributed,386
Mangaluru City,POISONING-PROFESSIONAL,Distributed,default_distributed,2
Mangaluru City,PORNOGRAPHY,Distributed,default_distributed,3
Mangaluru City,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,Distributed,default_distributed,2
Mangaluru City,PUBLIC NUISANCE,Evening,criminological_prior,27
Mangaluru City,PUBLIC SAFETY,Evening,criminological_prior,694
Mangaluru City,RAILWAYS ACT,Distributed,default_distributed,1
