case_id,person_token,role,district,year
SYN-C-00011,PT-9560d5c4a1cd,victim,Bengaluru Urban,2020
SYN-C-00012,PT-bb6d135eb4d8,victim,Bengaluru Urban,2020
SYN-C-00013,PT-2349ed08bf86,victim,Bengaluru Urban,2021
SYN-C-00014,PT-c1ab69c7a308,victim,Bengaluru Urban,2022
SYN-C-00014,PT-d93d61a33ea0,victim,Bengaluru Urban,2022
SYN-C-00015,PT-ea09993ec6a4,victim,Bengaluru Urban,2022
SYN-C-00016,PT-8573e5fd4536,victim,Tumakuru,2023
SYN-C-00017,PT-b6a03e692d2a,victim,Kalaburagi,2019
SYN-C-00018,PT-e5645ac3c180,victim,Bengaluru Urban,2023
SYN-C-00018,PT-6e57e3b08ab0,victim,Bengaluru Urban,2023
SYN-C-00018,PT-4734dd8a7d90,victim,Bengaluru Urban,2023
SYN-C-00019,PT-bba80a42e795,victim,Tumakuru,2023
SYN-C-00020,PT-50869bbe799c,victim,Bengaluru Urban,2019
SYN-C-00021,PT-993d885e1f45,victim,Bengaluru Urban,2019
SYN-C-00022,PT-d6e7a820520a,victim,Bengaluru Urban,2023
SYN-C-00022,PT-929457ef6dfc,victim,Bengaluru Urban,2023
SYN-C-00023,PT-4e1aa9624694,victim,Belagavi,2022
SYN-C-00024,PT-0c1e8c7a8a83,victim,Belagavi,2021
SYN-C-00025,PT-cfca8a860c07,victim,Bengaluru Urban,2022
SYN-C-00026,PT-9494686bda5c,victim,Bengaluru Urban,2022
SYN-C-00026,PT-069d4d3571ea,victim,Bengaluru Urban,2022
SYN-C-00026,PT-2cb001f0f511,victim,Bengaluru Urban,2022
SYN-C-00027,PT-11a66fabdd10,victim,Mysuru,2022
SYN-C-00028,PT-30239ea65a1b,victim,Bengaluru Urban,2023
SYN-C-00028,PT-c4045fd36fba,victim,Bengaluru Urban,2023
SYN-C-00028,PT-c6d8793152c0,victim,Bengaluru Urban,2023
SYN-C-00029,PT-2fa68c8583ea,victim,Bengaluru Urban,2022
SYN-C-00030,PT-9db03a51633d,victim,Bengaluru Urban,2022
SYN-C-00030,PT-c46dfe1e79a7,victim,Bengaluru Urban,2022
SYN-C-00031,PT-283ff171f4c2,victim,Bengaluru Urban,2020
SYN-C-00031,PT-76f6a20bb522,victim,Bengaluru Urban,2020
SYN-C-00031,PT-d68a744b9aaf,victim,Bengaluru Urban,2020
SYN-C-00032,PT-d7aeac691c81,victim,Belagavi,2019
SYN-C-00033,PT-8ccf765a73e0,victim,Bengaluru Urban,2019
SYN-C-00034,PT-30ae9536b358,victim,Bengaluru Urban,2023
SYN-C-00035,PT-d6f68606c0ca,victim,Bengaluru Urban,2019
SYN-C-00036,PT-664e57d928f3,victim,Bengaluru Urban,2021
SYN-C-00036,PT-48ed7d5d427e,victim,Bengaluru Urban,2021
SYN-C-00037,PT-80646022573d,victim,Belagavi,2019
SYN-C-00037,PT-6a2985c01f25,victim,Belagavi,2019
SYN-C-00037,PT-8118d1d810fb,victim,Belagavi,2019
SYN-C-00038,PT-2a61029c4b42,victim,Kalaburagi,2023
SYN-C-00039,PT-8dd7bacb22fe,victim,Bengaluru Urban,2019
SYN-C-00040,PT-299738f702cd,victim,Bengaluru Urban,2020
SYN-C-00041,PT-68619c7b4bf6,victim,Mysuru,2021
SYN-C-00042,PT-e90134e29578,victim,Bengaluru Urban,2022
SYN-C-00043,PT-9eaa478af4cd,victim,Mysuru,2019
SYN-C-00043,PT-9c25d39c4702,victim,Mysuru,2019
SYN-C-00044,PT-5befa456be36,victim,Bengaluru Urban,2023
SYN-C-00044,PT-ec3b9824fa36,victim,Bengaluru Urban,2023
SYN-C-00044,PT-d84596054c3c,victim,Bengaluru Urban,2023
SYN-C-00045,PT-10109fef9933,victim,Bengaluru Urban,2023
SYN-C-00046,PT-84a24cd52522,victim,Bengaluru Urban,2019
SYN-C-00046,PT-e21d292ae4cc,victim,Bengaluru Urban,2019
SYN-C-00047,PT-0afaed9db3c5,victim,Bengaluru Urban,2022
SYN-C-00048,PT-00e9c71c01a1,victim,Bengaluru Urban,2022
SYN-C-00049,PT-c1adbe314964,victim,Mysuru,2020
SYN-C-00050,PT-7b8a2b96c2dc,victim,Bengaluru Urban,2021
SYN-C-00050,PT-60e1bf5f7fef,victim,Bengaluru Urban,2021
SYN-C-00051,PT-01c4a478c03f,victim,Bengaluru Urban,2023
SYN-C-00051,PT-6e3ababb81cd,victim,Bengaluru Urban,2023
SYN-C-00052,PT-b36fd684a0bb,victim,Belagavi,2023
SYN-C-00052,PT-4e82fbb7bbfe,victim,Belagavi,2023
SYN-C-00053,PT-288be6beb07f,victim,Bengaluru Urban,2021
SYN-C-00054,PT-7d2850df1f5a,victim,Bengaluru Urban,2020
SYN-C-00055,PT-8bd4a4aa3238,victim,Bengaluru Urban,2019
SYN-C-00056,PT-0d5e2060d964,victim,Kalaburagi,2021
SYN-C-00057,PT-4046d72d53fc,victim,Bengaluru Urban,2021
SYN-C-00058,PT-e2ac94ea438d,victim,Tumakuru,2022
SYN-C-00059,PT-0854f175e79c,victim,Bengaluru Urban,2022
SYN-C-00060,PT-bc9088fbb217,victim,Bengaluru Urban,2023
SYN-C-00060,PT-76d77fc9f99e,victim,Bengaluru Urban,2023
SYN-C-00061,PT-a8cece29f147,victim,Bengaluru Urban,2023
SYN-C-00061,PT-2bda05e09993,victim,Bengaluru Urban,2023
SYN-C-00061,PT-f06788a773a9,victim,Bengaluru Urban,2023
SYN-C-00062,PT-b2eb95e4f78b,victim,Bengaluru Urban,2023
SYN-C-00063,PT-347960f0302c,victim,Bengaluru Urban,2019
SYN-C-00064,PT-d645b3884d67,victim,Bengaluru Urban,2021
SYN-C-00065,PT-78f4c58adb54,victim,Bengaluru Urban,2020
SYN-C-00065,PT-2779c57cf9e5,victim,Bengaluru Urban,2020
SYN-C-00065,PT-0616a83f0cce,victim,Bengaluru Urban,2020
SYN-C-00066,PT-f59bd7338c32,victim,Bengaluru Urban,2021
SYN-C-00067,PT-745f3de713a3,victim,Bengaluru Urban,2019
SYN-C-00067,PT-b670842474b0,victim,Bengaluru Urban,2019
SYN-C-00067,PT-2f4c4fd1fc26,victim,Bengaluru Urban,2019
SYN-C-00068,PT-06a645cf669e,victim,Tumakuru,2021
SYN-C-00069,PT-8ece6b901188,victim,Bengaluru Urban,2019
SYN-C-00070,PT-597e4b00c7b0,victim,Bengaluru Urban,2023
SYN-C-00071,PT-6901e40800e8,victim,Bengaluru Urban,2020
SYN-C-00072,PT-adc8256a3198,victim,Mysuru,2020
SYN-C-00073,PT-318865ba315c,victim,Bengaluru Urban,2023
SYN-C-00074,PT-da778f54c857,victim,Bengaluru Urban,2019
SYN-C-00075,PT-842bcf2b10a9,victim,Mysuru,2019
SYN-C-00076,PT-358463e405dd,victim,Tumakuru,2019
SYN-C-00077,PT-7dfcc2182741,victim,Mysuru,2022
SYN-C-00077,PT-c3c268fd78a0,victim,Mysuru,2022
SYN-C-00078,PT-47f9c86ad712,victim,Bengaluru Urban,2022
SYN-C-00079,PT-926874dc946c,victim,Bengaluru Urban,2019
SYN-C-00080,PT-0a3ec83f751e,victim,Bengaluru Urban,2019
SYN-C-00081,PT-4bfc1044407a,victim,Mysuru,2023
SYN-C-00082,PT-ae12132b3c36,victim,Bengaluru Urban,2022
SYN-C-00083,PT-0ea5b0347499,victim,Bengaluru Urban,2019
SYN-C-00084,PT-1120b0b1dda2,victim,Mysuru,2021
SYN-C-00084,PT-579b443f103e,victim,Mysuru,2021
SYN-C-00084,PT-3a5b696cfa8b,victim,Mysuru,2021
SYN-C-00085,PT-f22bcb22e7c4,victim,Bengaluru Urban,2023
SYN-C-00085,PT-44763c95e0cb,victim,Bengaluru Urban,2023
SYN-C-00085,PT-4fc44213edc8,victim,Bengaluru Urban,2023
SYN-C-00086,PT-965ac97be131,victim,Bengaluru Urban,2022
SYN-C-00087,PT-bb70b63dcc53,victim,Bengaluru Urban,2021
SYN-C-00087,PT-f6a6e4834c26,victim,Bengaluru Urban,2021
SYN-C-00088,PT-ce89ec73908a,victim,Bengaluru Urban,2021
SYN-C-00089,PT-bea65b84dbf6,victim,Bengaluru Urban,2020
SYN-C-00090,PT-1ce125c31cc2,victim,Belagavi,2021
SYN-C-00091,PT-6e491768f643,victim,Mysuru,2020
SYN-C-00092,PT-76ec046a2a2e,victim,Bengaluru Urban,2022
SYN-C-00092,PT-80ee34202074,victim,Bengaluru Urban,2022
SYN-C-00093,PT-2dfd005bce10,victim,Bengaluru Urban,2022
SYN-C-00094,PT-3125fc7838cb,victim,Bengaluru Urban,2020
SYN-C-00095,PT-0ed6159e5b04,victim,Bengaluru Urban,2023
SYN-C-00096,PT-eff4d9e4c876,victim,Belagavi,2021
SYN-C-00096,PT-41c8d9694f9c,victim,Belagavi,2021
SYN-C-00097,PT-87c2ab740b45,victim,Bengaluru Urban,2021
SYN-C-00098,PT-447ac77b2057,victim,Belagavi,2021
SYN-C-00098,PT-687236d068c5,victim,Belagavi,2021
SYN-C-00099,PT-9d6ec5b1bcbf,victim,Bengaluru Urban,2019
SYN-C-00099,PT-41cfd2b0000b,victim,Bengaluru Urban,2019
SYN-C-00100,PT-bfd9f773d0e5,victim,Tumakuru,2021
SYN-C-00101,PT-5e9ff666fdde,victim,Bengaluru Urban,2023
SYN-C-00102,PT-eefa6b0d67be,victim,Bengaluru Urban,2021
SYN-C-00103,PT-4d580973e709,victim,Bengaluru Urban,2022
SYN-C-00104,PT-ab8873027400,victim,Mysuru,2020
SYN-C-00105,PT-0b0fe5572528,victim,Bengaluru Urban,2021
SYN-C-00106,PT-cef206c01178,victim,Bengaluru Urban,2022
SYN-C-00107,PT-a6ec46c0d076,victim,Bengaluru Urban,2023
SYN-C-00108,PT-0edb465f329b,victim,Bengaluru Urban,2021
SYN-C-00109,PT-9b43bc46c808,victim,Bengaluru Urban,2022
SYN-C-00110,PT-4f4e3d302121,victim,Bengaluru Urban,2023
SYN-C-00111,PT-9ee186a93045,victim,Mysuru,2022
SYN-C-00112,PT-bb08c4d75a9f,victim,Bengaluru Urban,2019
SYN-C-00113,PT-89333959d4ef,victim,Mysuru,2023
SYN-C-00114,PT-7cdb1b79ba70,victim,Belagavi,2019
SYN-C-00114,PT-a02bcdad2d69,victim,Belagavi,2019
SYN-C-00114,PT-51707acc16ff,victim,Belagavi,2019
SYN-C-00115,PT-58a86393ada2,victim,Bengaluru Urban,2023
SYN-C-00116,PT-1427a5ebfc2d,victim,Kalaburagi,2021
SYN-C-00117,PT-9ab6725b7deb,victim,Bengaluru Urban,2019
SYN-C-00118,PT-e44ae3736178,victim,Bengaluru Urban,2021
SYN-C-00119,PT-c0c11f3ed52c,victim,Kalaburagi,2021
SYN-C-00120,PT-0e6b43420c62,victim,Belagavi,2020
SYN-C-00121,PT-83be25e1279d,victim,Bengaluru Urban,2023
SYN-C-00121,PT-6be61e9195c5,victim,Bengaluru Urban,2023
SYN-C-00122,PT-b073f459e15d,victim,Kalaburagi,2019
SYN-C-00123,PT-cd5444d14f66,victim,Bengaluru Urban,2022
SYN-C-00124,PT-38ffad6c95cf,victim,Bengaluru Urban,2023
SYN-C-00125,PT-caf48ae65ffc,victim,Bengaluru Urban,2020
SYN-C-00125,PT-51c7e884e032,victim,Bengaluru Urban,2020
SYN-C-00126,PT-7371dc6e2ddd,victim,Bengaluru Urban,2019
SYN-C-00127,PT-b2681bc8ab43,victim,Bengaluru Urban,2021
SYN-C-00127,PT-d20847f145cb,victim,Bengaluru Urban,2021
SYN-C-00128,PT-a9be48d038cb,victim,Bengaluru Urban,2019
SYN-C-00129,PT-610cea30826e,victim,Bengaluru Urban,2021
SYN-C-00129,PT-175d80272bfa,victim,Bengaluru Urban,2021
SYN-C-00130,PT-7b22d41ec438,victim,Tumakuru,2020
SYN-C-00130,PT-fdb3519fb5a9,victim,Tumakuru,2020
SYN-C-00131,PT-63118b196740,victim,Bengaluru Urban,2022
SYN-C-00132,PT-51ca2dfc11d6,victim,Bengaluru Urban,2021
SYN-C-00132,PT-48142a24e38e,victim,Bengaluru Urban,2021
SYN-C-00133,PT-d10c8daa7718,victim,Bengaluru Urban,2020
SYN-C-00134,PT-bc7182865c32,victim,Tumakuru,2020
SYN-C-00135,PT-a431e57e1b56,victim,Bengaluru Urban,2021
SYN-C-00136,PT-c29dab7dedda,victim,Tumakuru,2022
SYN-C-00137,PT-4dcdfbf77af2,victim,Bengaluru Urban,2022
SYN-C-00138,PT-b84df9771cb0,victim,Bengaluru Urban,2022
SYN-C-00139,PT-581e28fe3b7a,victim,Mysuru,2021
SYN-C-00140,PT-3f081faee7df,victim,Bengaluru Urban,2023
SYN-C-00141,PT-30ebfe456c14,victim,Bengaluru Urban,2022
SYN-C-00142,PT-6eedb3491459,victim,Bengaluru Urban,2021
SYN-C-00143,PT-4951463440b5,victim,Mysuru,2021
SYN-C-00144,PT-f5d3f33a698b,victim,Bengaluru Urban,2021
SYN-C-00145,PT-be966627218c,victim,Mysuru,2023
SYN-C-00145,PT-3efb7a6423ef,victim,Mysuru,2023
SYN-C-00145,PT-0bbaedcfd470,victim,Mysuru,2023
SYN-C-00146,PT-37b37fa4b074,victim,Belagavi,2023
SYN-C-00147,PT-785d859925de,victim,Bengaluru Urban,2021
SYN-C-00148,PT-f65ec3f42fa0,victim,Bengaluru Urban,2022
SYN-C-00149,PT-b40e25b91e64,victim,Tumakuru,2020
SYN-C-00150,PT-d85d43098fbc,victim,Bengaluru Urban,2020
SYN-C-00150,PT-11a08d537507,victim,Bengaluru Urban,2020
SYN-C-00151,PT-f058f97542ff,victim,Kalaburagi,2021
SYN-C-00151,PT-552f177bffbd,victim,Kalaburagi,2021
SYN-C-00152,PT-e2ecaae6c03b,victim,Bengaluru Urban,2023
SYN-C-00153,PT-2652a943cf75,victim,Bengaluru Urban,2023
SYN-C-00154,PT-9945129b2608,victim,Bengaluru Urban,2023
SYN-C-00154,PT-0c48f9558500,victim,Bengaluru Urban,2023
SYN-C-00155,PT-dbacf6939079,victim,Tumakuru,2022
SYN-C-00155,PT-64884e4f9062,victim,Tumakuru,2022
SYN-C-00155,PT-0615ba3b7aaf,victim,Tumakuru,2022
SYN-C-00156,PT-4e670270d3d1,victim,Bengaluru Urban,2021
SYN-C-00157,PT-cc13ee99cfa4,victim,Bengaluru Urban,2021
SYN-C-00158,PT-39fb5a79b4e5,victim,Bengaluru Urban,2019
SYN-C-00159,PT-8835ceecc582,victim,Belagavi,2022
SYN-C-00160,PT-3dfc98365169,victim,Bengaluru Urban,2019
SYN-C-00161,PT-a1abeb154b72,victim,Mysuru,2022
SYN-C-00162,PT-464e296e8575,victim,Kalaburagi,2023
SYN-C-00163,PT-8002b7f12e35,victim,Bengaluru Urban,2019
SYN-C-00163,PT-7ce0fa431f0f,victim,Bengaluru Urban,2019
SYN-C-00163,PT-db49b5199a45,victim,Bengaluru Urban,2019
SYN-C-00164,PT-e565ca74ac46,victim,Bengaluru Urban,2023
SYN-C-00165,PT-74b09a083bd0,victim,Bengaluru Urban,2022
SYN-C-00166,PT-e21832c9ea69,victim,Bengaluru Urban,2022
SYN-C-00167,PT-83bac3ff6a00,victim,Bengaluru Urban,2023
SYN-C-00167,PT-b36a93edb557,victim,Bengaluru Urban,2023
SYN-C-00168,PT-11c5a63046b8,victim,Bengaluru Urban,2020
SYN-C-00169,PT-9be4944c0b77,victim,Tumakuru,2021
SYN-C-00170,PT-ecd7befe10fc,victim,Bengaluru Urban,2022
SYN-C-00170,PT-72e6a56cf96e,victim,Bengaluru Urban,2022
SYN-C-00170,PT-cad1b347a90e,victim,Bengaluru Urban,2022
SYN-C-00171,PT-6ba17c215f86,victim,Bengaluru Urban,2023
SYN-C-00171,PT-a03ba1cda3c8,victim,Bengaluru Urban,2023
SYN-C-00172,PT-9ad4964407d9,victim,Bengaluru Urban,2023
SYN-C-00172,PT-0adcc45e6e15,victim,Bengaluru Urban,2023
SYN-C-00173,PT-ba112e83d8d6,victim,Bengaluru Urban,2019
SYN-C-00174,PT-6c45d16d7c3b,victim,Belagavi,2023
SYN-C-00175,PT-c862fdeac917,victim,Bengaluru Urban,2021
SYN-C-00176,PT-8aea18e4cb3f,victim,Bengaluru Urban,2023
SYN-C-00177,PT-da617a798f9b,victim,Kalaburagi,2021
SYN-C-00178,PT-defa54b45efb,victim,Bengaluru Urban,2023
SYN-C-00179,PT-5806b0e877dd,victim,Bengaluru Urban,2019
SYN-C-00179,PT-48ddf6a132b2,victim,Bengaluru Urban,2019
SYN-C-00180,PT-0e64f1c6b1ad,victim,Mysuru,2022
SYN-C-00181,PT-e2f428f2e38f,victim,Kalaburagi,2020
SYN-C-00182,PT-0ee16598565f,victim,Mysuru,2021
SYN-C-00183,PT-c07e7a5a3b43,victim,Bengaluru Urban,2022
SYN-C-00184,PT-975cb5ec29b0,victim,Mysuru,2022
SYN-C-00185,PT-7ca7093a64f4,victim,Belagavi,2022
SYN-C-00185,PT-c6a8a424f31d,victim,Belagavi,2022
SYN-C-00186,PT-d4425c8b011e,victim,Belagavi,2021
SYN-C-00186,PT-4123ae0f8007,victim,Belagavi,2021
SYN-C-00187,PT-081d17bddce2,victim,Belagavi,2020
SYN-C-00188,PT-a95c80ec0927,victim,Bengaluru Urban,2020
SYN-C-00188,PT-c19ad98ef0e8,victim,Bengaluru Urban,2020
SYN-C-00188,PT-a7ec9e6600a7,victim,Bengaluru Urban,2020
SYN-C-00189,PT-0eb12fd32012,victim,Bengaluru Urban,2020
SYN-C-00190,PT-2e5067415d1a,victim,Bengaluru Urban,2019
SYN-C-00191,PT-94635035fe46,victim,Bengaluru Urban,2022
SYN-C-00192,PT-8354b6f39528,victim,Belagavi,2021
SYN-C-00193,PT-980168567488,victim,Bengaluru Urban,2022
SYN-C-00194,PT-2ad1bf8506fb,victim,Bengaluru Urban,2019
SYN-C-00195,PT-0b1b3a022d07,victim,Bengaluru Urban,2023
SYN-C-00196,PT-8f8c008478d8,victim,Belagavi,2020
SYN-C-00197,PT-b0fcb01125f7,victim,Bengaluru Urban,2020
SYN-C-00198,PT-e5337d11863d,victim,Tumakuru,2019
SYN-C-00199,PT-c6c92f337348,victim,Bengaluru Urban,2022
SYN-C-00200,PT-95e2d3219f84,victim,Kalaburagi,2021
SYN-C-00201,PT-67bbeae50d6a,victim,Bengaluru Urban,2023
SYN-C-00201,PT-3d692cdaa906,victim,Bengaluru Urban,2023
SYN-C-00202,PT-7a89a9f67260,victim,Bengaluru Urban,2023
SYN-C-00202,PT-c9f878a90998,victim,Bengaluru Urban,2023
SYN-C-00203,PT-b5466b3685d1,victim,Bengaluru Urban,2019
SYN-C-00204,PT-77b53070976f,victim,Bengaluru Urban,2022
SYN-C-00205,PT-3e9b28889c06,victim,Belagavi,2022
SYN-C-00206,PT-4de6d04df72a,victim,Kalaburagi,2020
SYN-C-00207,PT-25d8e656537e,victim,Tumakuru,2021
SYN-C-00207,PT-5b0987adae43,victim,Tumakuru,2021
SYN-C-00208,PT-09a8e3430902,victim,Mysuru,2019
SYN-C-00209,PT-93ef906cc588,victim,Belagavi,2022
SYN-C-00210,PT-d597ef13aa7e,victim,Bengaluru Urban,2021
SYN-C-00210,PT-0d87e91852bc,victim,Bengaluru Urban,2021
SYN-C-00211,PT-be58e4a3d1f7,victim,Bengaluru Urban,2020
SYN-C-00212,PT-7c3acaaf28da,victim,Bengaluru Urban,2019
SYN-C-00212,PT-e55513b65cd3,victim,Bengaluru Urban,2019
SYN-C-00212,PT-2951eaf5ea19,victim,Bengaluru Urban,2019
SYN-C-00213,PT-776b61f8836a,victim,Bengaluru Urban,2023
SYN-C-00213,PT-27ad5bc6ff7d,victim,Bengaluru Urban,2023
SYN-C-00213,PT-16c7face3621,victim,Bengaluru Urban,2023
SYN-C-00214,PT-b191ca3ab25b,victim,Kalaburagi,2020
SYN-C-00215,PT-eb8be678b4b2,victim,Bengaluru Urban,2020
SYN-C-00216,PT-f33ca203a8dd,victim,Mysuru,2019
SYN-C-00217,PT-c3c0ff825a98,victim,Kalaburagi,2020
SYN-C-00218,PT-ba01c33cbaf3,victim,Bengaluru Urban,2019
SYN-C-00218,PT-9a3dce68739d,victim,Bengaluru Urban,2019
SYN-C-00219,PT-1eaf731eaca6,victim,Bengaluru Urban,2023
SYN-C-00220,PT-7dae0bd43c0d,victim,Mysuru,2021
SYN-C-00220,PT-d62c3b6f80b2,victim,Mysuru,2021
SYN-C-00221,PT-2110c33b5fdc,victim,Bengaluru Urban,2019
SYN-C-00222,PT-ff4f79fc1dff,victim,Bengaluru Urban,2022
SYN-C-00223,PT-3f01d77b112c,victim,Bengaluru Urban,2023
SYN-C-00223,PT-f8257f687375,victim,Bengaluru Urban,2023
SYN-C-00224,PT-563d1307bac3,victim,Bengaluru Urban,2023
SYN-C-00224,PT-ce39dfb7ee43,victim,Bengaluru Urban,2023
SYN-C-00225,PT-656292ccf70c,victim,Bengaluru Urban,2019
SYN-C-00225,PT-4020c7c5175b,victim,Bengaluru Urban,2019
SYN-C-00226,PT-6918e56bff12,victim,Bengaluru Urban,2023
SYN-C-00227,PT-061a816c023d,victim,Bengaluru Urban,2023
SYN-C-00227,PT-705a1e651d34,victim,Bengaluru Urban,2023
SYN-C-00227,PT-606219b9f90f,victim,Bengaluru Urban,2023
SYN-C-00228,PT-a75d25ac4ce7,victim,Kalaburagi,2022
SYN-C-00229,PT-11b0fd9fe694,victim,Kalaburagi,2020
SYN-C-00230,PT-1063e6656e38,victim,Bengaluru Urban,2020
SYN-C-00231,PT-885bc513bbba,victim,Bengaluru Urban,2023
SYN-C-00232,PT-766a59655458,victim,Mysuru,2020
SYN-C-00233,PT-a1dad30bc9d2,victim,Mysuru,2021
SYN-C-00234,PT-67fd40333d48,victim,Bengaluru Urban,2019
SYN-C-00235,PT-3e47f72eee68,victim,Belagavi,2021
SYN-C-00236,PT-0b063d2fb44f,victim,Bengaluru Urban,2023
SYN-C-00237,PT-80ba2e0cb88a,victim,Bengaluru Urban,2019
SYN-C-00238,PT-9d434fef349d,victim,Bengaluru Urban,2022
SYN-C-00239,PT-080ea67c478a,victim,Tumakuru,2019
SYN-C-00240,PT-c2e569b88cea,victim,Bengaluru Urban,2021
SYN-C-00241,PT-3101f5e2bf67,victim,Bengaluru Urban,2020
SYN-C-00241,PT-f356e83cb1d0,victim,Bengaluru Urban,2020
SYN-C-00242,PT-f22e41647ecb,victim,Bengaluru Urban,2022
SYN-C-00243,PT-41088b21e7c1,victim,Bengaluru Urban,2023
SYN-C-00243,PT-9834114995ab,victim,Bengaluru Urban,2023
SYN-C-00244,PT-0df44ff312a8,victim,Bengaluru Urban,2019
SYN-C-00244,PT-bb300da06b40,victim,Bengaluru Urban,2019
SYN-C-00244,PT-c42dd91cce0f,victim,Bengaluru Urban,2019
SYN-C-00245,PT-05184ada9f2c,victim,Bengaluru Urban,2021
SYN-C-00246,PT-bc6185ee0882,victim,Bengaluru Urban,2019
SYN-C-00247,PT-ebe0ecc4461e,victim,Bengaluru Urban,2023
SYN-C-00248,PT-c2ddbc21dcbd,victim,Kalaburagi,2023
SYN-C-00248,PT-28bf5e54d781,victim,Kalaburagi,2023
SYN-C-00249,PT-dc8a2683e543,victim,Bengaluru Urban,2021
SYN-C-00250,PT-068dabda412d,victim,Bengaluru Urban,2021
SYN-C-00250,PT-51b10d18ab19,victim,Bengaluru Urban,2021
SYN-C-00251,PT-306ec8a36142,victim,Bengaluru Urban,2022
SYN-C-00252,PT-a7888acea646,victim,Bengaluru Urban,2019
SYN-C-00253,PT-67bd9f82c055,victim,Bengaluru Urban,2020
SYN-C-00254,PT-e252e1350043,victim,Bengaluru Urban,2020
SYN-C-00255,PT-f0da95e3a3ee,victim,Bengaluru Urban,2022
SYN-C-00256,PT-d68b11db8276,victim,Bengaluru Urban,2019
SYN-C-00256,PT-c6e2c9d1183c,victim,Bengaluru Urban,2019
SYN-C-00257,PT-e38043a4c194,victim,Bengaluru Urban,2023
SYN-C-00258,PT-dce9532051e5,victim,Bengaluru Urban,2022
SYN-C-00259,PT-1d8667354b53,victim,Bengaluru Urban,2020
SYN-C-00260,PT-2e68f3799264,victim,Bengaluru Urban,2019
SYN-C-00260,PT-95807131340d,victim,Bengaluru Urban,2019
SYN-C-00261,PT-0102b4a500a5,victim,Bengaluru Urban,2023
SYN-C-00262,PT-63da455d155f,victim,Bengaluru Urban,2019
SYN-C-00263,PT-1d117f11c0d8,victim,Bengaluru Urban,2019
SYN-C-00264,PT-811ea9c7cc1d,victim,Bengaluru Urban,2019
SYN-C-00264,PT-901ea8c29ecd,victim,Bengaluru Urban,2019
SYN-C-00265,PT-4478499bcd6c,victim,Bengaluru Urban,2019
SYN-C-00265,PT-2bc73d035e9f,victim,Bengaluru Urban,2019
SYN-C-00266,PT-0564c2ea4042,victim,Mysuru,2022
SYN-C-00267,PT-4285e9e0eea4,victim,Bengaluru Urban,2020
SYN-C-00268,PT-ebdc56b919fc,victim,Bengaluru Urban,2020
SYN-C-00269,PT-d4167459a1e0,victim,Kalaburagi,2023
SYN-C-00270,PT-e1832db83dd2,victim,Bengaluru Urban,2023
SYN-C-00270,PT-1f80601f42c9,victim,Bengaluru Urban,2023
SYN-C-00271,PT-1da7d9463781,victim,Bengaluru Urban,2019
SYN-C-00272,PT-5e8639a9e73a,victim,Bengaluru Urban,2021
SYN-C-00273,PT-90f47f0e6773,victim,Mysuru,2021
SYN-C-00274,PT-a922a5dd4230,victim,Bengaluru Urban,2021
SYN-C-00274,PT-d79cc76facd8,victim,Bengaluru Urban,2021
SYN-C-00275,PT-8e79da141284,victim,Bengaluru Urban,2023
SYN-C-00276,PT-f6b46325d76c,victim,Bengaluru Urban,2019
SYN-C-00276,PT-6a130c2724d0,victim,Bengaluru Urban,2019
SYN-C-00277,PT-c36bdd59905f,victim,Bengaluru Urban,2023
SYN-C-00278,PT-855fcfb54d84,victim,Bengaluru Urban,2023
SYN-C-00279,PT-d72327209c62,victim,Kalaburagi,2022
SYN-C-00280,PT-b6962653341a,victim,Bengaluru Urban,2023
SYN-C-00281,PT-54954a014f97,victim,Bengaluru Urban,2021
SYN-C-00281,PT-12620799abf1,victim,Bengaluru Urban,2021
SYN-C-00282,PT-8d8d3f143634,victim,Belagavi,2023
SYN-C-00283,PT-18f0c982dae2,victim,Bengaluru Urban,2022
SYN-C-00284,PT-e5aa5cc0c9ce,victim,Bengaluru Urban,2023
SYN-C-00285,PT-735523ac58af,victim,Bengaluru Urban,2019
SYN-C-00286,PT-4bebd35aa0e2,victim,Bengaluru Urban,2020
SYN-C-00287,PT-47ee50d2db18,victim,Bengaluru Urban,2022
SYN-C-00288,PT-837aadbaee85,victim,Bengaluru Urban,2023
SYN-C-00289,PT-35ab276550d5,victim,Mysuru,2021
SYN-C-00290,PT-47e356961026,victim,Bengaluru Urban,2019
SYN-C-00290,PT-28388a6896be,victim,Bengaluru Urban,2019
SYN-C-00291,PT-988dfb4d6d57,victim,Bengaluru Urban,2019
SYN-C-00292,PT-0a1ff2379792,victim,Kalaburagi,2020
SYN-C-00293,PT-6bd6a54e6bed,victim,Bengaluru Urban,2023
SYN-C-00293,PT-8731915bed80,victim,Bengaluru Urban,2023
SYN-C-00294,PT-76da13a82764,victim,Bengaluru Urban,2023
SYN-C-00295,PT-58e2f9ad3652,victim,Tumakuru,2023
SYN-C-00296,PT-fa2c4c2be4e1,victim,Tumakuru,2019
SYN-C-00296,PT-004c16222253,victim,Tumakuru,2019
SYN-C-00297,PT-a2e29c9f9a75,victim,Kalaburagi,2023
SYN-C-00298,PT-3aca7c80fc8b,victim,Bengaluru Urban,2023
SYN-C-00299,PT-5891d6d2395e,victim,Bengaluru Urban,2021
SYN-C-00300,PT-92676734ee66,victim,Bengaluru Urban,2023
