lat,lng,time_bucket,major_head,year,count
13.93,75.65,Night,BURGLARY - NIGHT,2019,1
13.93,75.77,Night,BURGLARY - NIGHT,2023,1
13.93,76.98,Night,BURGLARY - NIGHT,2020,1
13.94,74.59,Daytime,BURGLARY - DAY,2020,1
13.94,74.59,Daytime,BURGLARY - DAY,2022,1
13.94,75.43,Night,BURGLARY - NIGHT,2019,1
13.94,75.54,Daytime,BURGLARY - DAY,2019,1
13.94,75.55,Night,BURGLARY - NIGHT,2019,1
13.94,75.56,Night,BURGLARY - NIGHT,2019,3
13.94,75.57,Night,BURGLARY - NIGHT,2019,1
13.94,75.57,Night,BURGLARY - NIGHT,2020,1
13.94,75.58,Night,BURGLARY - NIGHT,2019,1
13.94,75.58,Night,BURGLARY - NIGHT,2023,6
13.94,75.59,Night,BURGLARY - NIGHT,2019,1
13.94,75.59,Night,BURGLARY - NIGHT,2023,1
13.94,75.75,Night,BURGLARY - NIGHT,2019,1
13.94,76.61,Night,BURGLARY - NIGHT,2024,1
13.94,76.62,Daytime,BURGLARY - DAY,2023,2
13.94,76.62,Night,BURGLARY - NIGHT,2022,1
13.94,76.62,Night,BURGLARY - NIGHT,2023,2
13.94,76.62,Night,BURGLARY - NIGHT,2024,2
13.94,77.01,Night,BURGLARY - NIGHT,2019,1
13.95,74.58,Night,BURGLARY - NIGHT,2019,1
13.95,74.76,Night,BURGLARY - NIGHT,2023,1
13.95,75.54,Night,BURGLARY - NIGHT,2019,2
13.95,75.55,Daytime,BURGLARY - DAY,2019,1
13.95,75.55,Night,BURGLARY - NIGHT,2019,1
13.95,75.56,Night,BURGLARY - NIGHT,2019,2
13.95,75.57,Night,BURGLARY - NIGHT,2019,1
13.95,75.58,Night,BURGLARY - NIGHT,2019,2
13.95,75.75,Daytime,BURGLARY - DAY,2023,1
13.95,76.01,Night,BURGLARY - NIGHT,2023,1
13.95,76.02,Night,BURGLARY - NIGHT,2023,1
13.95,76.08,Night,BURGLARY - NIGHT,2019,1
13.95,77.38,Daytime,BURGLARY - DAY,2021,1
13.96,74.58,Daytime,BURGLARY - DAY,2020,1
13.96,75.55,Night,BURGLARY - NIGHT,2019,2
13.96,75.56,Night,BURGLARY - NIGHT,2019,2
13.96,75.58,Night,BURGLARY - NIGHT,2019,2
13.96,75.58,Night,BURGLARY - NIGHT,2023,1
13.96,75.59,Night,BURGLARY - NIGHT,2020,1
13.96,75.79,Night,BURGLARY - NIGHT,2023,1
13.96,75.86,Daytime,BURGLARY - DAY,2023,1
13.96,76.61,Night,BURGLARY - NIGHT,2023,4
13.96,76.81,Night,BURGLARY - NIGHT,2024,1
13.96,77.43,Night,BURGLARY - NIGHT,2020,1
13.96,77.5,Night,BURGLARY - NIGHT,2016,1
13.97,74.58,Night,BURGLARY - NIGHT,2024,1
13.97,75.16,Night,BURGLARY - NIGHT,2022,1
13.97,75.22,Night,BURGLARY - NIGHT,2019,1
13.97,75.5,Night,BURGLARY - NIGHT,2019,1
13.97,75.52,Night,BURGLARY - NIGHT,2019,1
13.97,75.54,Daytime,BURGLARY - DAY,2019,1
13.97,75.66,Night,BURGLARY - NIGHT,2023,2
13.97,75.97,Daytime,BURGLARY - DAY,2021,1
13.97,76.33,Night,BURGLARY - NIGHT,2024,1
13.97,77.37,Night,BURGLARY - NIGHT,2020,1
13.97,77.47,Night,BURGLARY - NIGHT,2016,1
13.98,74.56,Night,BURGLARY - NIGHT,2024,1
13.98,75.25,Night,BURGLARY - NIGHT,2019,1
13.98,75.26,Night,BURGLARY - NIGHT,2022,1
13.98,75.55,Night,BURGLARY - NIGHT,2024,1
13.99,74.55,Night,BURGLARY - NIGHT,2020,1
13.99,74.55,Night,BURGLARY - NIGHT,2023,1
13.99,74.56,Night,BURGLARY - NIGHT,2021,1
13.99,74.56,Night,BURGLARY - NIGHT,2023,2
13.99,74.56,Night,BURGLARY - NIGHT,2024,1
13.99,75.25,Night,BURGLARY - NIGHT,2019,1
13.99,75.26,Night,BURGLARY - NIGHT,2023,1
13.99,75.58,Night,BURGLARY - NIGHT,2024,1
13.99,75.69,Daytime,BURGLARY - DAY,2019,1
13.99,75.69,Daytime,BURGLARY - DAY,2023,1
13.99,75.69,Night,BURGLARY - NIGHT,2019,1
13.99,75.69,Night,BURGLARY - NIGHT,2023,1
13.99,75.7,Night,BURGLARY - NIGHT,2023,1
13.99,76.0,Daytime,BURGLARY - DAY,2020,1
13.99,77.64,Night,BURGLARY - NIGHT,2016,2
13.99,77.66,Night,BURGLARY - NIGHT,2016,2
14.0,74.52,Daytime,BURGLARY - DAY,2021,1
14.0,74.53,Night,BURGLARY - NIGHT,2020,1
14.0,74.55,Night,BURGLARY - NIGHT,2021,1
14.0,74.55,Night,BURGLARY - NIGHT,2022,1
14.0,74.55,Night,BURGLARY - NIGHT,2023,1
14.0,75.0,Night,BURGLARY - NIGHT,2024,1
14.0,75.31,Daytime,BURGLARY - DAY,2019,1
14.0,75.31,Night,BURGLARY - NIGHT,2024,1
14.0,75.77,Daytime,BURGLARY - DAY,2019,1
14.0,75.89,Night,BURGLARY - NIGHT,2019,1
14.0,77.52,Night,BURGLARY - NIGHT,2020,1
14.0,77.64,Night,BURGLARY - NIGHT,2016,1
14.0,77.67,Night,BURGLARY - NIGHT,2017,1
14.0,77.72,Night,BURGLARY - NIGHT,2016,1
14.01,74.52,Night,BURGLARY - NIGHT,2022,1
14.01,74.53,Night,BURGLARY - NIGHT,2021,1
14.01,74.53,Night,BURGLARY - NIGHT,2022,1
14.01,74.53,Night,BURGLARY - NIGHT,2023,1
14.01,74.54,Night,BURGLARY - NIGHT,2023,1
14.01,74.57,Night,BURGLARY - NIGHT,2021,1
14.01,75.0,Night,BURGLARY - NIGHT,2022,1
14.01,75.43,Night,BURGLARY - NIGHT,2019,1
14.01,75.44,Night,BURGLARY - NIGHT,2019,1
14.01,75.74,Night,BURGLARY - NIGHT,2019,1
14.01,75.91,Night,BURGLARY - NIGHT,2022,1
14.01,75.94,Night,BURGLARY - NIGHT,2021,1
14.01,76.94,Night,BURGLARY - NIGHT,2024,1
14.01,77.15,Night,BURGLARY - NIGHT,2019,1
14.01,77.64,Night,BURGLARY - NIGHT,2016,1
14.02,74.85,Night,BURGLARY - NIGHT,2022,1
14.02,75.43,Night,BURGLARY - NIGHT,2019,1
14.02,75.62,Night,BURGLARY - NIGHT,2023,1
14.02,75.9,Night,BURGLARY - NIGHT,2023,1
14.02,75.91,Night,BURGLARY - NIGHT,2024,1
14.02,75.92,Daytime,BURGLARY - DAY,2024,1
14.02,75.92,Night,BURGLARY - NIGHT,2019,3
14.02,75.92,Night,BURGLARY - NIGHT,2022,1
14.02,75.93,Night,BURGLARY - NIGHT,2019,2
14.02,75.93,Night,BURGLARY - NIGHT,2020,3
14.02,75.93,Night,BURGLARY - NIGHT,2021,1
14.02,75.93,Night,BURGLARY - NIGHT,2022,1
14.02,75.93,Night,BURGLARY - NIGHT,2023,1
14.02,75.95,Night,BURGLARY - NIGHT,2022,1
14.02,76.02,Night,BURGLARY - NIGHT,2023,1
14.02,77.2,Night,BURGLARY - NIGHT,2020,2
14.03,74.53,Daytime,BURGLARY - DAY,2022,1
14.03,74.53,Night,BURGLARY - NIGHT,2019,1
14.03,75.0,Night,BURGLARY - NIGHT,2019,1
14.03,75.92,Night,BURGLARY - NIGHT,2019,2
14.03,75.92,Night,BURGLARY - NIGHT,2020,2
14.03,75.93,Night,BURGLARY - NIGHT,2019,3
14.03,75.93,Night,BURGLARY - NIGHT,2020,1
14.03,75.93,Night,BURGLARY - NIGHT,2021,2
14.03,76.16,Night,BURGLARY - NIGHT,2023,1
14.03,76.76,Night,BURGLARY - NIGHT,2023,1
14.03,77.14,Night,BURGLARY - NIGHT,2023,1
14.03,77.18,Daytime,BURGLARY - DAY,2023,1
14.03,77.29,Night,BURGLARY - NIGHT,2021,1
14.04,76.19,Night,BURGLARY - NIGHT,2023,2
14.04,76.57,Night,BURGLARY - NIGHT,2023,1
14.04,76.93,Daytime,BURGLARY - DAY,2023,1
14.05,74.51,Night,BURGLARY - NIGHT,2022,1
14.05,74.52,Night,BURGLARY - NIGHT,2021,1
14.05,74.52,Night,BURGLARY - NIGHT,2023,1
14.05,75.47,Night,BURGLARY - NIGHT,2019,1
14.05,75.71,Night,BURGLARY - NIGHT,2019,1
14.05,76.09,Night,BURGLARY - NIGHT,2019,2
14.05,77.14,Daytime,BURGLARY - DAY,2023,1
14.06,74.51,Night,BURGLARY - NIGHT,2021,1
14.06,75.39,Night,BURGLARY - NIGHT,2023,4
14.06,75.39,Night,BURGLARY - NIGHT,2024,2
14.06,75.41,Night,BURGLARY - NIGHT,2023,1
14.06,75.42,Daytime,BURGLARY - DAY,2019,1
14.06,75.47,Night,BURGLARY - NIGHT,2019,1
14.06,75.74,Daytime,BURGLARY - DAY,2019,1
14.06,75.74,Night,BURGLARY - NIGHT,2023,1
14.06,75.93,Night,BURGLARY - NIGHT,2021,1
14.06,76.0,Night,BURGLARY - NIGHT,2024,1
14.06,76.81,Daytime,BURGLARY - DAY,2023,1
14.06,76.81,Night,BURGLARY - NIGHT,2019,1
14.06,77.06,Night,BURGLARY - NIGHT,2020,1
14.06,77.17,Daytime,BURGLARY - DAY,2021,1
14.06,77.19,Night,BURGLARY - NIGHT,2022,1
14.07,74.5,Night,BURGLARY - NIGHT,2021,1
14.07,74.86,Daytime,BURGLARY - DAY,2023,1
14.07,75.05,Daytime,BURGLARY - DAY,2023,1
14.07,75.05,Night,BURGLARY - NIGHT,2023,1
14.07,75.17,Night,BURGLARY - NIGHT,2023,1
14.07,75.17,Night,BURGLARY - NIGHT,2024,1
14.07,75.21,Night,BURGLARY - NIGHT,2019,1
14.07,75.48,Night,BURGLARY - NIGHT,2019,1
14.07,75.48,Night,BURGLARY - NIGHT,2023,1
14.07,75.96,Daytime,BURGLARY - DAY,2021,1
14.07,76.65,Night,BURGLARY - NIGHT,2023,1
14.07,76.86,Night,BURGLARY - NIGHT,2019,1
14.07,76.88,Night,BURGLARY - NIGHT,2019,1
14.07,77.08,Night,BURGLARY - NIGHT,2022,1
14.08,74.49,Night,BURGLARY - NIGHT,2022,1
14.08,75.21,Daytime,BURGLARY - DAY,2024,1
14.08,75.21,Night,BURGLARY - NIGHT,2019,1
14.08,75.21,Night,BURGLARY - NIGHT,2020,1
14.08,75.21,Night,BURGLARY - NIGHT,2023,1
14.08,75.21,Night,BURGLARY - NIGHT,2024,1
14.08,75.22,Night,BURGLARY - NIGHT,2019,1
14.08,75.22,Night,BURGLARY - NIGHT,2020,1
14.08,75.23,Night,BURGLARY - NIGHT,2019,1
14.08,75.26,Night,BURGLARY - NIGHT,2019,1
14.08,75.46,Night,BURGLARY - NIGHT,2023,1
14.08,75.52,Night,BURGLARY - NIGHT,2019,1
14.08,75.94,Night,BURGLARY - NIGHT,2023,1
14.08,77.29,Night,BURGLARY - NIGHT,2020,1
14.09,74.5,Night,BURGLARY - NIGHT,2022,1
14.09,75.1,Daytime,BURGLARY - DAY,2024,1
14.09,75.57,Night,BURGLARY - NIGHT,2024,1
14.09,75.78,Night,BURGLARY - NIGHT,2023,1
14.09,75.88,Night,BURGLARY - NIGHT,2022,1
14.09,75.88,Night,BURGLARY - NIGHT,2023,1
14.09,76.02,Night,BURGLARY - NIGHT,2020,1
14.09,76.71,Night,BURGLARY - NIGHT,2023,1
14.09,77.04,Night,BURGLARY - NIGHT,2019,1
14.09,77.16,Daytime,BURGLARY - DAY,2020,1
14.1,74.49,Night,BURGLARY - NIGHT,2021,2
14.1,74.5,Daytime,BURGLARY - DAY,2022,1
14.1,74.5,Night,BURGLARY - NIGHT,2022,1
14.1,75.52,Night,BURGLARY - NIGHT,2020,1
14.1,75.67,Night,BURGLARY - NIGHT,2023,1
14.1,75.68,Night,BURGLARY - NIGHT,2021,1
14.1,75.85,Night,BURGLARY - NIGHT,2021,1
14.1,75.87,Night,BURGLARY - NIGHT,2019,1
14.1,75.97,Night,BURGLARY - NIGHT,2024,1
14.1,76.53,Daytime,BURGLARY - DAY,2023,1
14.1,77.28,Daytime,BURGLARY - DAY,2021,1
14.1,77.29,Night,BURGLARY - NIGHT,2023,2
14.11,75.68,Night,BURGLARY - NIGHT,2020,1
14.11,75.73,Night,BURGLARY - NIGHT,2023,1
14.11,75.84,Daytime,BURGLARY - DAY,2019,1
14.11,75.85,Night,BURGLARY - NIGHT,2021,1
14.11,75.99,Night,BURGLARY - NIGHT,2020,1
14.11,76.07,Night,BURGLARY - NIGHT,2023,1
14.11,76.29,Night,BURGLARY - NIGHT,2024,1
14.12,75.07,Daytime,BURGLARY - DAY,2023,1
14.12,75.51,Night,BURGLARY - NIGHT,2021,1
14.12,76.13,Night,BURGLARY - NIGHT,2024,1
14.12,77.06,Night,BURGLARY - NIGHT,2020,1
14.12,77.14,Night,BURGLARY - NIGHT,2019,1
14.13,75.03,Daytime,BURGLARY - DAY,2019,1
14.13,75.13,Daytime,BURGLARY - DAY,2024,1
14.13,75.2,Night,BURGLARY - NIGHT,2023,2
14.13,75.2,Night,BURGLARY - NIGHT,2024,1
14.13,76.51,Night,BURGLARY - NIGHT,2024,1
14.14,74.96,Daytime,BURGLARY - DAY,2023,1
14.14,75.03,Daytime,BURGLARY - DAY,2019,1
14.14,75.04,Night,BURGLARY - NIGHT,2019,1
14.14,75.1,Daytime,BURGLARY - DAY,2019,2
14.14,76.02,Daytime,BURGLARY - DAY,2021,1
14.14,77.15,Night,BURGLARY - NIGHT,2021,1
14.14,77.19,Night,BURGLARY - NIGHT,2021,1
14.15,74.5,Night,BURGLARY - NIGHT,2023,1
14.15,75.0,Night,BURGLARY - NIGHT,2019,1
14.15,75.02,Daytime,BURGLARY - DAY,2023,1
14.15,75.02,Night,BURGLARY - NIGHT,2024,1
14.15,75.03,Night,BURGLARY - NIGHT,2019,1
14.15,75.03,Night,BURGLARY - NIGHT,2023,1
14.15,75.04,Night,BURGLARY - NIGHT,2023,1
14.15,75.2,Night,BURGLARY - NIGHT,2022,1
14.15,75.89,Night,BURGLARY - NIGHT,2023,1
14.15,75.92,Night,BURGLARY - NIGHT,2019,1
14.15,75.94,Daytime,BURGLARY - DAY,2021,1
14.15,76.01,Night,BURGLARY - NIGHT,2023,1
14.15,76.26,Night,BURGLARY - NIGHT,2019,1
14.15,76.76,Night,BURGLARY - NIGHT,2023,1
14.15,77.13,Daytime,BURGLARY - DAY,2022,1
14.15,77.29,Night,BURGLARY - NIGHT,2020,1
14.15,77.29,Night,BURGLARY - NIGHT,2022,1
14.15,77.36,Night,BURGLARY - NIGHT,2021,1
14.16,75.02,Night,BURGLARY - NIGHT,2024,2
14.16,75.03,Night,BURGLARY - NIGHT,2019,2
14.16,75.03,Night,BURGLARY - NIGHT,2020,1
14.16,75.03,Night,BURGLARY - NIGHT,2023,1
14.16,75.03,Night,BURGLARY - NIGHT,2024,1
14.16,75.04,Night,BURGLARY - NIGHT,2019,1
14.16,75.05,Night,BURGLARY - NIGHT,2023,1
14.16,75.06,Night,BURGLARY - NIGHT,2020,1
14.16,75.07,Night,BURGLARY - NIGHT,2019,1
14.16,75.1,Daytime,BURGLARY - DAY,2023,1
14.16,75.25,Night,BURGLARY - NIGHT,2019,1
14.16,75.94,Night,BURGLARY - NIGHT,2023,1
14.16,76.0,Daytime,BURGLARY - DAY,2019,1
14.16,76.0,Night,BURGLARY - NIGHT,2019,1
14.17,75.02,Daytime,BURGLARY - DAY,2024,1
14.17,75.02,Night,BURGLARY - NIGHT,2023,2
14.17,75.03,Daytime,BURGLARY - DAY,2023,1
14.17,75.03,Daytime,BURGLARY - DAY,2024,1
14.17,75.03,Night,BURGLARY - NIGHT,2019,3
14.17,75.03,Night,BURGLARY - NIGHT,2023,2
14.17,75.04,Night,BURGLARY - NIGHT,2019,5
14.17,75.04,Night,BURGLARY - NIGHT,2020,1
14.17,75.04,Night,BURGLARY - NIGHT,2024,1
14.17,75.05,Night,BURGLARY - NIGHT,2023,2
14.17,75.05,Night,BURGLARY - NIGHT,2024,1
14.17,75.09,Night,BURGLARY - NIGHT,2023,1
14.17,75.25,Night,BURGLARY - NIGHT,2023,1
14.17,75.84,Night,BURGLARY - NIGHT,2020,1
14.17,76.01,Night,BURGLARY - NIGHT,2021,1
14.17,76.01,Night,BURGLARY - NIGHT,2023,1
14.17,76.84,Night,BURGLARY - NIGHT,2021,1
14.17,77.21,Night,BURGLARY - NIGHT,2019,1
14.17,77.39,Night,BURGLARY - NIGHT,2023,1
14.18,74.47,Night,BURGLARY - NIGHT,2021,1
14.18,74.49,Night,BURGLARY - NIGHT,2021,1
14.18,74.81,Daytime,BURGLARY - DAY,2019,1
14.18,74.82,Night,BURGLARY - NIGHT,2020,1
14.18,75.03,Night,BURGLARY - NIGHT,2019,1
14.18,75.04,Daytime,BURGLARY - DAY,2019,1
14.18,75.04,Night,BURGLARY - NIGHT,2019,2
14.18,75.04,Night,BURGLARY - NIGHT,2020,1
14.18,75.35,Night,BURGLARY - NIGHT,2021,1
14.18,75.84,Night,BURGLARY - NIGHT,2023,1
14.18,75.92,Night,BURGLARY - NIGHT,2021,1
14.18,76.27,Night,BURGLARY - NIGHT,2023,1
14.18,76.84,Night,BURGLARY - NIGHT,2021,1
14.18,77.05,Night,BURGLARY - NIGHT,2020,1
14.18,77.11,Daytime,BURGLARY - DAY,2023,1
14.19,74.47,Night,BURGLARY - NIGHT,2023,1
14.19,74.48,Night,BURGLARY - NIGHT,2019,2
14.19,74.5,Night,BURGLARY - NIGHT,2023,1
14.19,75.01,Night,BURGLARY - NIGHT,2023,1
14.19,75.04,Daytime,BURGLARY - DAY,2019,1
14.19,75.36,Daytime,BURGLARY - DAY,2021,1
14.19,76.59,Night,BURGLARY - NIGHT,2024,1
14.19,77.05,Night,BURGLARY - NIGHT,2024,1
14.19,77.34,Night,BURGLARY - NIGHT,2019,1
14.19,77.37,Night,BURGLARY - NIGHT,2020,1
14.2,74.48,Night,BURGLARY - NIGHT,2020,1
14.2,74.48,Night,BURGLARY - NIGHT,2021,1
14.2,75.77,Night,BURGLARY - NIGHT,2022,1
14.2,75.81,Night,BURGLARY - NIGHT,2021,1
14.2,77.15,Daytime,BURGLARY - DAY,2021,1
14.2,77.2,Night,BURGLARY - NIGHT,2022,1
14.21,74.53,Daytime,BURGLARY - DAY,2021,1
14.21,74.86,Night,BURGLARY - NIGHT,2019,1
14.21,75.42,Night,BURGLARY - NIGHT,2019,1
14.21,75.84,Night,BURGLARY - NIGHT,2019,1
14.21,76.26,Night,BURGLARY - NIGHT,2023,1
14.21,76.94,Daytime,BURGLARY - DAY,2021,1
14.21,77.33,Night,BURGLARY - NIGHT,2023,1
14.21,77.33,Night,BURGLARY - NIGHT,2024,1
14.22,74.54,Night,BURGLARY - NIGHT,2021,1
14.22,74.96,Daytime,BURGLARY - DAY,2023,1
14.22,75.26,Night,BURGLARY - NIGHT,2024,1
14.22,75.78,Night,BURGLARY - NIGHT,2019,1
14.22,75.88,Daytime,BURGLARY - DAY,2019,1
14.22,76.26,Night,BURGLARY - NIGHT,2022,1
14.22,76.38,Night,BURGLARY - NIGHT,2023,2
14.22,76.39,Night,BURGLARY - NIGHT,2023,1
14.22,76.41,Night,BURGLARY - NIGHT,2019,1
14.22,76.41,Night,BURGLARY - NIGHT,2024,1
14.22,76.42,Night,BURGLARY - NIGHT,2019,1
14.22,76.42,Night,BURGLARY - NIGHT,2023,1
14.22,77.13,Night,BURGLARY - NIGHT,2020,1
14.22,77.23,Night,BURGLARY - NIGHT,2022,1
14.22,77.24,Daytime,BURGLARY - DAY,2019,1
14.22,77.24,Night,BURGLARY - NIGHT,2022,1
14.23,74.45,Daytime,BURGLARY - DAY,2021,1
14.23,74.94,Daytime,BURGLARY - DAY,2024,1
14.23,75.0,Night,BURGLARY - NIGHT,2020,1
14.23,75.66,Daytime,BURGLARY - DAY,2021,1
14.23,75.66,Night,BURGLARY - NIGHT,2023,2
14.23,75.66,Night,BURGLARY - NIGHT,2024,2
14.23,75.99,Night,BURGLARY - NIGHT,2020,1
14.23,76.38,Night,BURGLARY - NIGHT,2023,1
14.23,76.38,Night,BURGLARY - NIGHT,2024,1
14.23,76.39,Night,BURGLARY - NIGHT,2023,1
14.23,76.4,Night,BURGLARY - NIGHT,2019,1
14.23,76.41,Night,BURGLARY - NIGHT,2023,1
14.23,76.41,Night,BURGLARY - NIGHT,2024,1
14.23,76.47,Night,BURGLARY - NIGHT,2023,1
14.24,74.65,Daytime,BURGLARY - DAY,2022,1
14.24,74.96,Daytime,BURGLARY - DAY,2019,1
14.24,75.59,Daytime,BURGLARY - DAY,2021,1
14.24,75.64,Night,BURGLARY - NIGHT,2019,1
14.24,75.8,Daytime,BURGLARY - DAY,2020,1
14.24,75.82,Night,BURGLARY - NIGHT,2020,1
14.24,75.91,Night,BURGLARY - NIGHT,2020,1
14.24,76.18,Night,BURGLARY - NIGHT,2023,1
14.24,77.17,Night,BURGLARY - NIGHT,2020,1
14.24,77.44,Night,BURGLARY - NIGHT,2023,1
14.25,75.28,Night,BURGLARY - NIGHT,2022,1
14.25,75.36,Night,BURGLARY - NIGHT,2024,1
14.25,75.8,Daytime,BURGLARY - DAY,2019,1
14.25,75.88,Night,BURGLARY - NIGHT,2021,1
14.25,75.89,Night,BURGLARY - NIGHT,2020,1
14.25,75.89,Night,BURGLARY - NIGHT,2021,1
14.25,76.05,Night,BURGLARY - NIGHT,2020,2
14.25,76.89,Night,BURGLARY - NIGHT,2019,1
14.26,75.02,Night,BURGLARY - NIGHT,2019,1
14.26,75.36,Night,BURGLARY - NIGHT,2019,1
14.26,75.42,Daytime,BURGLARY - DAY,2024,1
14.26,75.96,Night,BURGLARY - NIGHT,2023,1
14.26,76.07,Night,BURGLARY - NIGHT,2019,1
14.26,77.24,Night,BURGLARY - NIGHT,2023,1
14.27,74.54,Daytime,BURGLARY - DAY,2021,1
14.27,75.35,Daytime,BURGLARY - DAY,2023,1
14.27,75.35,Night,BURGLARY - NIGHT,2023,1
14.27,75.35,Night,BURGLARY - NIGHT,2024,1
14.27,75.36,Night,BURGLARY - NIGHT,2019,1
14.27,75.36,Night,BURGLARY - NIGHT,2020,1
14.27,75.94,Daytime,BURGLARY - DAY,2021,1
14.27,76.17,Night,BURGLARY - NIGHT,2024,1
14.27,77.22,Night,BURGLARY - NIGHT,2021,1
14.27,77.24,Night,BURGLARY - NIGHT,2020,1
14.27,77.39,Night,BURGLARY - NIGHT,2019,1
14.27,77.43,Night,BURGLARY - NIGHT,2019,1
14.28,74.43,Night,BURGLARY - NIGHT,2022,1
14.28,74.44,Daytime,BURGLARY - DAY,2022,1
14.28,74.44,Night,BURGLARY - NIGHT,2020,1
14.28,74.44,Night,BURGLARY - NIGHT,2022,2
14.28,74.44,Night,BURGLARY - NIGHT,2023,1
14.28,74.45,Night,BURGLARY - NIGHT,2023,1
14.28,75.35,Night,BURGLARY - NIGHT,2023,1
14.28,75.88,Night,BURGLARY - NIGHT,2020,1
14.28,75.91,Night,BURGLARY - NIGHT,2023,1
14.28,75.98,Night,BURGLARY - NIGHT,2019,1
14.28,76.17,Daytime,BURGLARY - DAY,2024,1
14.28,76.17,Night,BURGLARY - NIGHT,2024,1
14.28,77.17,Daytime,BURGLARY - DAY,2021,1
14.28,77.17,Night,BURGLARY - NIGHT,2021,2
14.28,77.17,Night,BURGLARY - NIGHT,2022,1
14.28,77.18,Night,BURGLARY - NIGHT,2024,1
14.28,77.21,Night,BURGLARY - NIGHT,2020,3
14.28,77.25,Night,BURGLARY - NIGHT,2021,1
14.28,77.25,Night,BURGLARY - NIGHT,2024,1
14.29,74.46,Night,BURGLARY - NIGHT,2024,1
14.29,74.84,Night,BURGLARY - NIGHT,2019,1
14.29,74.84,Night,BURGLARY - NIGHT,2023,1
14.29,75.01,Daytime,BURGLARY - DAY,2019,1
14.29,75.42,Night,BURGLARY - NIGHT,2019,1
14.29,75.55,Night,BURGLARY - NIGHT,2024,1
14.29,76.55,Night,BURGLARY - NIGHT,2023,1
14.3,74.43,Night,BURGLARY - NIGHT,2023,1
14.3,74.44,Night,BURGLARY - NIGHT,2023,1
14.3,74.54,Night,BURGLARY - NIGHT,2023,1
14.3,75.03,Daytime,BURGLARY - DAY,2019,1
14.3,75.29,Night,BURGLARY - NIGHT,2023,1
14.3,75.59,Night,BURGLARY - NIGHT,2023,1
14.3,75.77,Night,BURGLARY - NIGHT,2020,1
14.3,75.93,Night,BURGLARY - NIGHT,2021,2
14.3,76.07,Night,BURGLARY - NIGHT,2020,1
14.3,76.65,Night,BURGLARY - NIGHT,2023,1
14.3,76.87,Night,BURGLARY - NIGHT,2023,1
14.3,77.21,Night,BURGLARY - NIGHT,2022,1
14.31,75.64,Daytime,BURGLARY - DAY,2021,1
14.31,76.64,Night,BURGLARY - NIGHT,2024,1
14.31,76.67,Night,BURGLARY - NIGHT,2024,1
14.32,75.37,Night,BURGLARY - NIGHT,2020,1
14.32,75.54,Night,BURGLARY - NIGHT,2023,1
14.32,75.64,Night,BURGLARY - NIGHT,2021,1
14.32,75.76,Night,BURGLARY - NIGHT,2023,1
14.32,75.99,Night,BURGLARY - NIGHT,2019,2
14.32,75.99,Night,BURGLARY - NIGHT,2021,1
14.32,76.34,Night,BURGLARY - NIGHT,2023,1
14.32,76.82,Night,BURGLARY - NIGHT,2021,1
14.32,77.27,Daytime,BURGLARY - DAY,2022,1
14.33,74.47,Night,BURGLARY - NIGHT,2022,1
14.33,74.85,Night,BURGLARY - NIGHT,2022,1
14.33,75.02,Night,BURGLARY - NIGHT,2019,1
14.33,75.88,Night,BURGLARY - NIGHT,2021,1
14.33,75.93,Daytime,BURGLARY - DAY,2023,1
14.33,76.04,Night,BURGLARY - NIGHT,2019,1
14.33,76.65,Night,BURGLARY - NIGHT,2023,1
14.33,77.4,Night,BURGLARY - NIGHT,2023,1
14.34,74.43,Night,BURGLARY - NIGHT,2021,1
14.34,74.9,Night,BURGLARY - NIGHT,2019,1
14.34,75.51,Night,BURGLARY - NIGHT,2023,1
14.34,75.88,Night,BURGLARY - NIGHT,2020,1
14.34,76.04,Night,BURGLARY - NIGHT,2019,1
14.35,74.42,Night,BURGLARY - NIGHT,2021,1
14.35,75.62,Night,BURGLARY - NIGHT,2023,1
14.35,75.73,Night,BURGLARY - NIGHT,2019,1
14.35,75.74,Daytime,BURGLARY - DAY,2024,1
14.35,75.74,Night,BURGLARY - NIGHT,2019,2
14.35,75.74,Night,BURGLARY - NIGHT,2023,2
14.35,75.74,Night,BURGLARY - NIGHT,2024,1
14.35,75.98,Night,BURGLARY - NIGHT,2019,2
14.35,76.05,Night,BURGLARY - NIGHT,2021,1
14.35,76.2,Night,BURGLARY - NIGHT,2023,1
14.36,74.42,Night,BURGLARY - NIGHT,2020,1
14.36,74.46,Night,BURGLARY - NIGHT,2020,1
14.36,75.25,Night,BURGLARY - NIGHT,2023,1
14.36,75.74,Night,BURGLARY - NIGHT,2019,2
14.36,75.74,Night,BURGLARY - NIGHT,2023,1
14.36,75.89,Daytime,BURGLARY - DAY,2020,1
14.36,75.89,Night,BURGLARY - NIGHT,2020,1
14.36,75.89,Night,BURGLARY - NIGHT,2023,2
14.36,75.98,Night,BURGLARY - NIGHT,2019,1
14.37,75.25,Night,BURGLARY - NIGHT,2023,1
14.37,75.38,Night,BURGLARY - NIGHT,2023,1
14.37,75.48,Night,BURGLARY - NIGHT,2023,1
14.37,75.72,Night,BURGLARY - NIGHT,2019,1
14.37,75.78,Night,BURGLARY - NIGHT,2019,1
14.37,76.05,Night,BURGLARY - NIGHT,2020,1
14.37,76.17,Night,BURGLARY - NIGHT,2023,1
14.37,76.19,Daytime,BURGLARY - DAY,2023,1
14.37,76.19,Night,BURGLARY - NIGHT,2023,1
